,state,statefp,countyfp,year,month,species,inf/pool
4236,California,6,65,2011,6,Culex tarsalis,0.0
4237,California,6,65,2011,6,Culex quinquefasciatus,0.0
4238,California,6,65,2011,7,Culex quinquefasciatus,0.0
4239,California,6,65,2011,7,Culex tarsalis,0.0
4240,California,6,65,2011,7,Culex quinquefasciatus,0.0
4241,California,6,65,2011,7,Culex tarsalis,0.0
4242,California,6,65,2011,8,Culex quinquefasciatus,0.0005370569280343716
4243,California,6,65,2011,8,Culex tarsalis,0.0018764073054791093
4244,California,6,65,2011,8,Culex quinquefasciatus,0.0033003300330033004
4245,California,6,65,2011,9,Culex quinquefasciatus,0.0
4246,California,6,65,2011,9,Culex stigmatosoma,0.0
4247,California,6,65,2011,9,Culex tarsalis,0.0017442266099211609
4248,California,6,65,2011,9,Culex quinquefasciatus,0.0015282730514518594
4249,California,6,65,2011,9,Culex tarsalis,0.0
4250,California,6,65,2011,10,Culex quinquefasciatus,0.0
4251,California,6,65,2011,10,Culex tarsalis,0.0002753872633390706
4252,California,6,65,2011,10,Culex quinquefasciatus,0.0005091649694501018
4253,California,6,65,2011,11,Culex quinquefasciatus,0.0
4254,California,6,65,2011,11,Culex tarsalis,0.0
4255,California,6,65,2011,11,Culex quinquefasciatus,0.0
4256,California,6,65,2011,12,Culex tarsalis,0.0
4257,California,6,65,2011,12,Culex quinquefasciatus,0.0
4258,California,6,65,2012,1,Culex quinquefasciatus,0.0
4259,California,6,65,2012,1,Culex tarsalis,0.0
4260,California,6,65,2012,1,Culex quinquefasciatus,0.0
4261,California,6,65,2012,2,Culex quinquefasciatus,0.0
4262,California,6,65,2012,2,Culex tarsalis,0.0
4263,California,6,65,2012,2,Culex quinquefasciatus,0.0
4264,California,6,65,2012,3,Culex quinquefasciatus,0.0
4265,California,6,65,2012,3,Culex tarsalis,6.473748948015796e-05
4266,California,6,65,2012,3,Culex quinquefasciatus,0.0
4267,California,6,65,2012,4,Culex quinquefasciatus,0.0
4268,California,6,65,2012,4,Culex tarsalis,0.0
4269,California,6,65,2012,4,Culex quinquefasciatus,0.0
4270,California,6,65,2012,5,Culex quinquefasciatus,0.0
4271,California,6,65,2012,5,Culex tarsalis,0.0004698144233027954
4272,California,6,65,2012,5,Culex quinquefasciatus,0.0
4273,California,6,65,2012,6,Culex quinquefasciatus,0.0
4274,California,6,65,2012,6,Culex stigmatosoma,0.0
4275,California,6,65,2012,6,Culex tarsalis,0.0023739956172388606
4276,California,6,65,2012,6,Culex quinquefasciatus,0.0
4277,California,6,65,2012,7,Culex quinquefasciatus,0.0
4278,California,6,65,2012,7,Culex tarsalis,0.00803799780781878
4279,California,6,65,2012,7,Culex quinquefasciatus,0.0
4280,California,6,65,2012,8,Culex quinquefasciatus,0.0009225092250922509
4281,California,6,65,2012,8,Culex tarsalis,0.005705229793977813
4282,California,6,65,2012,8,Culex quinquefasciatus,0.007858546168958742
4283,California,6,65,2012,8,Culex tarsalis,0.0
4284,California,6,65,2012,9,Culex quinquefasciatus,0.0003248862897985705
4285,California,6,65,2012,9,Culex stigmatosoma,0.0
4286,California,6,65,2012,9,Culex tarsalis,0.000374784498913125
4287,California,6,65,2012,9,Culex quinquefasciatus,0.0018779342723004694
4288,California,6,65,2012,9,Culex tarsalis,0.0
4289,California,6,65,2012,10,Culex quinquefasciatus,0.0
4290,California,6,65,2012,10,Culex stigmatosoma,0.0
4291,California,6,65,2012,10,Culex tarsalis,0.0
4292,California,6,65,2012,10,Culex quinquefasciatus,0.0033377837116154874
4293,California,6,65,2012,10,Culex tarsalis,0.0
4294,California,6,65,2012,11,Culex quinquefasciatus,0.0
4295,California,6,65,2012,11,Culex tarsalis,0.0
4296,California,6,65,2012,11,Culex quinquefasciatus,0.002152852529601722
4297,California,6,65,2012,12,Culex quinquefasciatus,0.0
4298,California,6,65,2012,12,Culex tarsalis,0.00044365572315882877
4299,California,6,65,2012,12,Culex quinquefasciatus,0.0
4300,California,6,65,2013,1,Culex tarsalis,0.0
4301,California,6,65,2013,1,Culex quinquefasciatus,0.0
4302,California,6,65,2013,3,Culex tarsalis,0.0
4303,California,6,65,2013,3,Culex quinquefasciatus,0.0
4304,California,6,65,2013,3,Culex tarsalis,0.0
4305,California,6,65,2013,4,Culex quinquefasciatus,0.0
4306,California,6,65,2013,4,Culex tarsalis,0.0
4307,California,6,65,2013,4,Culex quinquefasciatus,0.0
4308,California,6,65,2013,4,Culex tarsalis,0.0
4309,California,6,65,2013,5,Culex quinquefasciatus,0.0
4310,California,6,65,2013,5,Culex stigmatosoma,0.0
4311,California,6,65,2013,5,Culex tarsalis,0.0
4312,California,6,65,2013,5,Culex quinquefasciatus,0.0
4313,California,6,65,2013,5,Culex tarsalis,0.0
4314,California,6,65,2013,6,Culex quinquefasciatus,0.0
4315,California,6,65,2013,6,Culex tarsalis,0.0005750431282346176
4316,California,6,65,2013,6,Culex quinquefasciatus,0.0
4317,California,6,65,2013,6,Culex tarsalis,0.0
4318,California,6,65,2013,7,Culex quinquefasciatus,0.0010649627263045794
4319,California,6,65,2013,7,Culex tarsalis,0.0036770113251948814
4320,California,6,65,2013,7,Culex quinquefasciatus,0.003937007874015748
4321,California,6,65,2013,8,Culex quinquefasciatus,0.00186219739292365
4322,California,6,65,2013,8,Culex tarsalis,0.0024733637747336376
4323,California,6,65,2013,8,Culex quinquefasciatus,0.002183406113537118
4324,California,6,65,2013,8,Culex tarsalis,0.0
4325,California,6,65,2013,9,Culex quinquefasciatus,0.0028420625253755584
4326,California,6,65,2013,9,Culex tarsalis,0.0006985679357317499
4327,California,6,65,2013,9,Culex quinquefasciatus,0.0012690355329949238
4328,California,6,65,2013,9,Culex tarsalis,0.007352941176470588
4329,California,6,65,2013,10,Culex quinquefasciatus,0.0
4330,California,6,65,2013,10,Culex tarsalis,0.0
4331,California,6,65,2013,10,Culex quinquefasciatus,0.0
4332,California,6,65,2013,11,Culex quinquefasciatus,0.0
4333,California,6,65,2013,11,Culex tarsalis,0.0
4334,California,6,65,2013,11,Culex quinquefasciatus,0.0
4335,California,6,65,2013,12,Culex quinquefasciatus,0.0
4336,California,6,65,2013,12,Culex tarsalis,0.0
4337,California,6,65,2013,12,Culex quinquefasciatus,0.0
4338,California,6,65,2014,4,Culex quinquefasciatus,0.0
4339,California,6,65,2014,4,Culex stigmatosoma,0.0
4340,California,6,65,2014,4,Culex tarsalis,0.0
4341,California,6,65,2014,4,Culex quinquefasciatus,0.0
4342,California,6,65,2014,5,Culex quinquefasciatus,0.0
4343,California,6,65,2014,5,Culex tarsalis,0.0
4344,California,6,65,2014,5,Culex quinquefasciatus,0.0
4345,California,6,65,2014,5,Culex tarsalis,0.0
4346,California,6,65,2014,6,Culex quinquefasciatus,0.0
4347,California,6,65,2014,6,Culex stigmatosoma,0.0
4348,California,6,65,2014,6,Culex tarsalis,0.0
4349,California,6,65,2014,6,Culex quinquefasciatus,0.0
4350,California,6,65,2014,7,Culex quinquefasciatus,0.0
4351,California,6,65,2014,7,Culex tarsalis,0.001733477789815818
4352,California,6,65,2014,7,Culex quinquefasciatus,0.0
4353,California,6,65,2014,7,Culex tarsalis,0.0
4354,California,6,65,2014,8,Culex quinquefasciatus,0.001122334455667789
4355,California,6,65,2014,8,Culex stigmatosoma,0.0
4356,California,6,65,2014,8,Culex tarsalis,0.007098121085594989
4357,California,6,65,2014,8,Culex quinquefasciatus,0.0
4358,California,6,65,2014,8,Culex tarsalis,0.0
4359,California,6,65,2014,9,Culex quinquefasciatus,0.0012728044123886295
4360,California,6,65,2014,9,Culex stigmatosoma,0.0
4361,California,6,65,2014,9,Culex tarsalis,0.001617959348771362
4362,California,6,65,2014,9,Culex quinquefasciatus,0.0022471910112359553
4363,California,6,65,2014,9,Culex tarsalis,0.0
4364,California,6,65,2014,10,Culex quinquefasciatus,0.0
4365,California,6,65,2014,10,Culex stigmatosoma,0.0
4366,California,6,65,2014,10,Culex tarsalis,0.00044665645737621234
4367,California,6,65,2014,10,Culex quinquefasciatus,0.0
4368,California,6,65,2014,10,Culex tarsalis,0.0
4369,California,6,65,2014,11,Culex quinquefasciatus,0.0
4370,California,6,65,2014,11,Culex tarsalis,0.0
4371,California,6,65,2014,11,Culex quinquefasciatus,0.0
4372,California,6,65,2014,12,Culex quinquefasciatus,0.0
4373,California,6,65,2014,12,Culex tarsalis,0.0
4374,California,6,65,2014,12,Culex quinquefasciatus,0.0
4375,California,6,65,2015,1,Culex tarsalis,0.0
4376,California,6,65,2015,2,Culex quinquefasciatus,0.0
4377,California,6,65,2015,2,Culex tarsalis,0.0
4378,California,6,65,2015,2,Culex quinquefasciatus,0.0
4379,California,6,65,2015,3,Culex quinquefasciatus,0.0
4380,California,6,65,2015,3,Culex tarsalis,0.0
4381,California,6,65,2015,3,Culex quinquefasciatus,0.0
4382,California,6,65,2015,3,Culex tarsalis,0.0
4383,California,6,65,2015,4,Culex quinquefasciatus,0.00033057851239669424
4384,California,6,65,2015,4,Culex tarsalis,0.0
4385,California,6,65,2015,4,Culex quinquefasciatus,0.0017528483786152498
4386,California,6,65,2015,5,Culex quinquefasciatus,0.0005488474204171241
4387,California,6,65,2015,5,Culex stigmatosoma,0.0
4388,California,6,65,2015,5,Culex tarsalis,0.00020733982998133942
4389,California,6,65,2015,5,Culex quinquefasciatus,0.002364066193853428
4390,California,6,65,2015,5,Culex tarsalis,0.0
4391,California,6,65,2015,6,Culex quinquefasciatus,0.0034019695613249777
4392,California,6,65,2015,6,Culex stigmatosoma,0.0
4393,California,6,65,2015,6,Culex tarsalis,0.0001939487975174554
4394,California,6,65,2015,6,Culex quinquefasciatus,0.0069084628670120895
4395,California,6,65,2015,6,Culex tarsalis,0.0
4396,California,6,65,2015,7,Culex quinquefasciatus,0.0014789253142716292
4397,California,6,65,2015,7,Culex stigmatosoma,0.0
4398,California,6,65,2015,7,Culex tarsalis,0.003401360544217687
4399,California,6,65,2015,7,Culex quinquefasciatus,0.0015558148580318942
4400,California,6,65,2015,7,Culex tarsalis,0.0
4401,California,6,65,2015,8,Culex quinquefasciatus,0.0029417944946417314
4402,California,6,65,2015,8,Culex tarsalis,0.0018087271082975356
4403,California,6,65,2015,8,Culex quinquefasciatus,0.0018575851393188853
4404,California,6,65,2015,8,Culex tarsalis,0.0
4405,California,6,65,2015,9,Culex quinquefasciatus,0.0009904258831297458
4406,California,6,65,2015,9,Culex tarsalis,0.0005477451159393829
4407,California,6,65,2015,9,Culex quinquefasciatus,0.0
4408,California,6,65,2015,9,Culex tarsalis,0.0
4409,California,6,65,2015,10,Culex quinquefasciatus,0.00033277870216306157
4410,California,6,65,2015,10,Culex stigmatosoma,0.0
4411,California,6,65,2015,10,Culex tarsalis,0.0
4412,California,6,65,2015,10,Culex quinquefasciatus,0.0017857142857142857
4413,California,6,65,2015,10,Culex tarsalis,0.0
4414,California,6,65,2015,11,Culex quinquefasciatus,0.0
4415,California,6,65,2015,11,Culex tarsalis,0.0
4416,California,6,65,2015,11,Culex quinquefasciatus,0.001176470588235294
4417,California,6,65,2016,1,Culex quinquefasciatus,0.0
4418,California,6,65,2016,1,Culex tarsalis,0.0
4419,California,6,65,2016,1,Culex quinquefasciatus,0.0
4420,California,6,65,2016,2,Culex quinquefasciatus,0.0
4421,California,6,65,2016,2,Culex tarsalis,0.0
4422,California,6,65,2016,2,Culex quinquefasciatus,0.0
4423,California,6,65,2016,3,Culex quinquefasciatus,0.0
4424,California,6,65,2016,3,Culex tarsalis,0.0
4425,California,6,65,2016,3,Culex quinquefasciatus,0.0
4426,California,6,65,2016,4,Culex quinquefasciatus,0.0
4427,California,6,65,2016,4,Culex stigmatosoma,0.0
4428,California,6,65,2016,4,Culex tarsalis,0.0
4429,California,6,65,2016,4,Culex quinquefasciatus,0.0
4430,California,6,65,2016,4,Culex tarsalis,0.0
4431,California,6,65,2016,5,Culex quinquefasciatus,0.0008066684592632429
4432,California,6,65,2016,5,Culex stigmatosoma,0.0
4433,California,6,65,2016,5,Culex tarsalis,0.0
4434,California,6,65,2016,5,Culex quinquefasciatus,0.0005157297576070139
4435,California,6,65,2016,6,Culex quinquefasciatus,0.0009380863039399625
4436,California,6,65,2016,6,Culex stigmatosoma,0.0
4437,California,6,65,2016,6,Culex tarsalis,0.0
4438,California,6,65,2016,6,Culex quinquefasciatus,0.0003029385034837928
4439,California,6,65,2016,6,Culex tarsalis,0.0
4440,California,6,65,2016,7,Culex quinquefasciatus,0.00036023054755043225
4441,California,6,65,2016,7,Culex tarsalis,0.0008536064874093043
4442,California,6,65,2016,7,Culex quinquefasciatus,0.0020242914979757085
4443,California,6,65,2016,8,Culex quinquefasciatus,0.0
4444,California,6,65,2016,8,Culex stigmatosoma,0.0
4445,California,6,65,2016,8,Culex tarsalis,0.0002153316106804479
4446,California,6,65,2016,8,Culex quinquefasciatus,0.0
4447,California,6,65,2016,9,Culex quinquefasciatus,0.0
4448,California,6,65,2016,9,Culex tarsalis,0.0
4449,California,6,65,2016,9,Culex quinquefasciatus,0.0
4450,California,6,65,2016,9,Culex tarsalis,9.672115291614276e-05
4451,California,6,65,2016,9,Culex quinquefasciatus,0.0
4452,California,6,65,2016,9,Culex tarsalis,0.0
4453,California,6,65,2016,10,Culex quinquefasciatus,0.0
4454,California,6,65,2016,10,Culex tarsalis,0.0
4455,California,6,65,2016,10,Culex quinquefasciatus,0.0
4456,California,6,65,2016,10,Culex tarsalis,0.0
4457,California,6,65,2016,11,Culex quinquefasciatus,0.0
4458,California,6,65,2016,11,Culex tarsalis,0.0
4459,California,6,65,2016,11,Culex pipiens,0.0
4460,California,6,65,2016,11,Culex quinquefasciatus,0.0
4461,California,6,65,2016,11,Culex tarsalis,0.0
4462,California,6,65,2016,12,Culex quinquefasciatus,0.0
4463,California,6,65,2016,12,Culex tarsalis,0.0
4464,California,6,65,2016,12,Culex quinquefasciatus,0.0
4465,California,6,65,2017,1,Culex quinquefasciatus,0.0
4466,California,6,65,2017,1,Culex tarsalis,0.0
4467,California,6,65,2017,1,Culex quinquefasciatus,0.0
4468,California,6,65,2017,2,Culex quinquefasciatus,0.0
4469,California,6,65,2017,2,Culex tarsalis,0.0
4470,California,6,65,2017,2,Culex quinquefasciatus,0.0
4471,California,6,65,2017,3,Culex quinquefasciatus,0.0
4472,California,6,65,2017,3,Culex tarsalis,0.0
4473,California,6,65,2017,3,Culex quinquefasciatus,0.0
4474,California,6,65,2017,3,Culex tarsalis,0.0
4475,California,6,65,2017,4,Culex quinquefasciatus,0.0
4476,California,6,65,2017,4,Culex tarsalis,0.0
4477,California,6,65,2017,4,Culex quinquefasciatus,0.00012226433549333658
4478,California,6,65,2017,4,Culex tarsalis,0.0
4479,California,6,65,2017,5,Culex quinquefasciatus,0.0
4480,California,6,65,2017,5,Culex tarsalis,0.0
4481,California,6,65,2017,5,Culex quinquefasciatus,0.0
4482,California,6,65,2017,5,Culex tarsalis,0.0
4483,California,6,65,2017,6,Culex quinquefasciatus,0.07692307692307693
4484,California,6,65,2017,6,Culex tarsalis,0.0
4485,California,6,65,2017,6,Culex quinquefasciatus,0.0005477951246233908
4486,California,6,65,2017,6,Culex tarsalis,0.005295986818877251
4487,California,6,65,2017,6,Culex quinquefasciatus,0.0
4488,California,6,65,2017,6,Culex tarsalis,0.0
4489,California,6,65,2017,7,Culex quinquefasciatus,0.0
4490,California,6,65,2017,7,Culex tarsalis,0.016666666666666666
4491,California,6,65,2017,7,Culex quinquefasciatus,0.0028
4492,California,6,65,2017,7,Culex tarsalis,0.011182108626198083
4493,California,6,65,2017,7,Culex quinquefasciatus,0.0
4494,California,6,65,2017,7,Culex tarsalis,0.0
4495,California,6,65,2017,8,Culex quinquefasciatus,0.0006626905235255136
4496,California,6,65,2017,8,Culex tarsalis,0.008862629246676515
4497,California,6,65,2017,8,Culex quinquefasciatus,0.0
4498,California,6,65,2017,8,Culex tarsalis,0.0
4499,California,6,65,2017,9,Culex quinquefasciatus,0.0
4500,California,6,65,2017,9,Culex tarsalis,0.0
4501,California,6,65,2017,9,Culex quinquefasciatus,0.0
4502,California,6,65,2017,9,Culex tarsalis,0.0009536524890329964
4503,California,6,65,2017,9,Culex quinquefasciatus,0.0
4504,California,6,65,2017,9,Culex tarsalis,0.0
4505,California,6,65,2017,10,Culex quinquefasciatus,0.0
4506,California,6,65,2017,10,Culex tarsalis,0.0
4507,California,6,65,2017,10,Culex quinquefasciatus,0.0
4508,California,6,65,2017,10,Culex tarsalis,0.0
4509,California,6,65,2017,10,Culex quinquefasciatus,0.0003257328990228013
4510,California,6,65,2017,11,Culex quinquefasciatus,0.0
4511,California,6,65,2017,11,Culex tarsalis,0.0
4512,California,6,65,2017,11,Culex quinquefasciatus,0.0
4513,California,6,65,2017,11,Culex tarsalis,0.0
4514,California,6,65,2017,11,Culex quinquefasciatus,0.0
4515,California,6,65,2017,12,Culex quinquefasciatus,0.0
4516,California,6,65,2017,12,Culex tarsalis,0.0
4517,California,6,65,2017,12,Culex quinquefasciatus,0.0
4518,California,6,65,2017,12,Culex tarsalis,0.0
4519,California,6,65,2017,12,Culex quinquefasciatus,0.0
4520,California,6,65,2018,1,Culex tarsalis,0.0
4521,California,6,65,2018,1,Culex quinquefasciatus,0.0
4522,California,6,65,2018,1,Culex tarsalis,0.0
4523,California,6,65,2018,1,Culex quinquefasciatus,0.0
4524,California,6,65,2018,2,Culex quinquefasciatus,0.0
4525,California,6,65,2018,2,Culex tarsalis,0.0
4526,California,6,65,2018,2,Culex quinquefasciatus,0.0
4527,California,6,65,2018,2,Culex tarsalis,0.0
4528,California,6,65,2018,2,Culex quinquefasciatus,0.0
4529,California,6,65,2018,3,Culex quinquefasciatus,0.0
4530,California,6,65,2018,3,Culex tarsalis,0.0
4531,California,6,65,2018,3,Culex quinquefasciatus,0.0
4532,California,6,65,2018,3,Culex tarsalis,0.0
4533,California,6,65,2018,3,Culex quinquefasciatus,0.0
4534,California,6,65,2018,3,Culex tarsalis,0.0
4535,California,6,65,2018,4,Culex quinquefasciatus,0.0
4536,California,6,65,2018,4,Culex tarsalis,0.0
4537,California,6,65,2018,4,Culex quinquefasciatus,0.0
4538,California,6,65,2018,4,Culex tarsalis,0.0
4539,California,6,65,2018,4,Culex quinquefasciatus,0.0
4540,California,6,65,2018,4,Culex tarsalis,0.0
4541,California,6,65,2018,5,Culex quinquefasciatus,0.0
4542,California,6,65,2018,5,Culex tarsalis,0.0
4543,California,6,65,2018,5,Culex quinquefasciatus,0.0
4544,California,6,65,2018,5,Culex tarsalis,0.0
4545,California,6,65,2018,5,Culex quinquefasciatus,0.0
4546,California,6,65,2018,5,Culex tarsalis,0.0
4547,California,6,65,2018,6,Culex quinquefasciatus,0.0005649717514124294
4548,California,6,65,2018,6,Culex tarsalis,0.0
4549,California,6,65,2018,6,Culex quinquefasciatus,0.0003502626970227671
4550,California,6,65,2018,6,Culex tarsalis,0.0
4551,California,6,65,2018,6,Culex quinquefasciatus,0.0005408328826392645
4552,California,6,65,2018,6,Culex tarsalis,0.0
4553,California,6,65,2018,7,Culex quinquefasciatus,0.0
4554,California,6,65,2018,7,Culex tarsalis,0.0
4555,California,6,65,2018,7,Culex quinquefasciatus,0.00043649061545176777
4556,California,6,65,2018,7,Culex tarsalis,0.0008008008008008008
4557,California,6,65,2018,7,Culex quinquefasciatus,0.0009149130832570906
4558,California,6,65,2018,8,Culex quinquefasciatus,0.0
4559,California,6,65,2018,8,Culex tarsalis,0.0
4560,California,6,65,2018,8,Culex quinquefasciatus,0.000691085003455425
4561,California,6,65,2018,8,Culex tarsalis,0.001782001782001782
4562,California,6,65,2018,8,Culex quinquefasciatus,0.0
4563,California,6,65,2018,8,Culex tarsalis,0.0
4564,California,6,65,2018,9,Culex quinquefasciatus,0.0
4565,California,6,65,2018,9,Culex tarsalis,0.0
4566,California,6,65,2018,9,Culex quinquefasciatus,0.0
4567,California,6,65,2018,9,Culex tarsalis,0.00017697548889478808
4568,California,6,65,2018,9,Culex quinquefasciatus,0.0
4569,California,6,65,2018,9,Culex tarsalis,0.0
4570,California,6,65,2018,10,Culex quinquefasciatus,0.0
4571,California,6,65,2018,10,Culex tarsalis,0.0
4572,California,6,65,2018,10,Culex quinquefasciatus,0.0
4573,California,6,65,2018,10,Culex tarsalis,0.0
4574,California,6,65,2018,10,Culex quinquefasciatus,0.0
4575,California,6,65,2018,10,Culex tarsalis,0.0
4576,California,6,65,2018,11,Culex quinquefasciatus,0.0
4577,California,6,65,2018,11,Culex tarsalis,0.0
4578,California,6,65,2018,11,Culex quinquefasciatus,0.0
4579,California,6,65,2018,11,Culex tarsalis,0.0
4580,California,6,65,2018,11,Culex quinquefasciatus,0.0
4581,California,6,65,2018,12,Culex quinquefasciatus,0.0
4582,California,6,65,2018,12,Culex tarsalis,0.0
4583,California,6,65,2018,12,Culex quinquefasciatus,0.0
4584,California,6,65,2019,1,Culex quinquefasciatus,0.0
4585,California,6,65,2019,1,Culex tarsalis,0.0
4586,California,6,65,2019,1,Culex quinquefasciatus,0.0
4587,California,6,65,2019,2,Culex tarsalis,0.0
4588,California,6,65,2019,2,Culex quinquefasciatus,0.0
4589,California,6,65,2019,3,Culex quinquefasciatus,0.0
4590,California,6,65,2019,3,Culex tarsalis,0.0
4591,California,6,65,2019,3,Culex quinquefasciatus,0.0
4592,California,6,65,2019,3,Culex tarsalis,0.0
4593,California,6,65,2019,3,Culex quinquefasciatus,0.0
4594,California,6,65,2019,4,Culex quinquefasciatus,0.0
4595,California,6,65,2019,4,Culex tarsalis,0.0
4596,California,6,65,2019,4,Culex quinquefasciatus,0.0
4597,California,6,65,2019,4,Culex tarsalis,0.0
4598,California,6,65,2019,4,Culex quinquefasciatus,0.0
4599,California,6,65,2019,4,Culex tarsalis,0.0
4600,California,6,65,2019,5,Culex quinquefasciatus,0.0
4601,California,6,65,2019,5,Culex tarsalis,0.0
4602,California,6,65,2019,5,Culex quinquefasciatus,0.0007920343969223807
4603,California,6,65,2019,5,Culex tarsalis,0.0005677517032551098
4604,California,6,65,2019,5,Culex quinquefasciatus,0.002237789453201012
4605,California,6,65,2019,5,Culex tarsalis,0.0
4606,California,6,65,2019,6,Culex quinquefasciatus,0.0022104332449160036
4607,California,6,65,2019,6,Culex tarsalis,0.006756756756756757
4608,California,6,65,2019,6,Culex quinquefasciatus,0.004069419509275883
4609,California,6,65,2019,6,Culex tarsalis,0.00506993006993007
4610,California,6,65,2019,6,Culex quinquefasciatus,0.006221914967162115
4611,California,6,65,2019,6,Culex tarsalis,0.0
4612,California,6,65,2019,7,Culex quinquefasciatus,0.0125
4613,California,6,65,2019,7,Culex tarsalis,0.02857142857142857
4614,California,6,65,2019,7,Culex quinquefasciatus,0.006755586350251169
4615,California,6,65,2019,7,Culex stigmatosoma,0.0
4616,California,6,65,2019,7,Culex tarsalis,0.006040506928816771
4617,California,6,65,2019,7,Culex quinquefasciatus,0.013323084806559056
4618,California,6,65,2019,7,Culex tarsalis,0.0
4619,California,6,65,2019,8,Culex quinquefasciatus,0.004524886877828055
4620,California,6,65,2019,8,Culex tarsalis,0.0
4621,California,6,65,2019,8,Culex quinquefasciatus,0.0011682242990654205
4622,California,6,65,2019,8,Culex tarsalis,0.0015645954403218597
4623,California,6,65,2019,8,Culex quinquefasciatus,0.0064672594987873885
4624,California,6,65,2019,9,Culex quinquefasciatus,0.0011086474501108647
4625,California,6,65,2019,9,Culex tarsalis,0.0
4626,California,6,65,2019,9,Culex quinquefasciatus,0.0
4627,California,6,65,2019,9,Culex tarsalis,0.000936936936936937
4628,California,6,65,2019,9,Culex quinquefasciatus,0.0008278145695364238
4629,California,6,65,2019,9,Culex tarsalis,0.0
4630,California,6,65,2019,10,Culex quinquefasciatus,0.0005302226935312832
4631,California,6,65,2019,10,Culex tarsalis,0.0
4632,California,6,65,2019,10,Culex quinquefasciatus,0.0
4633,California,6,65,2019,10,Culex tarsalis,0.00020449897750511248
4634,California,6,65,2019,10,Culex quinquefasciatus,0.0
4635,California,6,65,2019,10,Culex tarsalis,0.0
4636,California,6,65,2019,11,Culex quinquefasciatus,0.0
4637,California,6,65,2019,11,Culex tarsalis,0.0
4638,California,6,65,2019,11,Culex quinquefasciatus,0.0
4639,California,6,65,2019,11,Culex tarsalis,0.0
4640,California,6,65,2019,11,Culex quinquefasciatus,0.0
4641,California,6,65,2019,11,Culex tarsalis,0.0
4642,California,6,65,2019,12,Culex quinquefasciatus,0.0
4643,California,6,65,2019,12,Culex tarsalis,0.0
4644,California,6,65,2019,12,Culex quinquefasciatus,0.0
4645,California,6,65,2020,1,Culex quinquefasciatus,0.0
4646,California,6,65,2020,1,Culex tarsalis,0.0
4647,California,6,65,2020,1,Culex quinquefasciatus,0.0
4648,California,6,65,2020,2,Culex quinquefasciatus,0.0
4649,California,6,65,2020,2,Culex tarsalis,0.0
4650,California,6,65,2020,2,Culex quinquefasciatus,0.0
4651,California,6,65,2020,2,Culex tarsalis,0.0
4652,California,6,65,2020,3,Culex quinquefasciatus,0.0
4653,California,6,65,2020,3,Culex tarsalis,0.0
4654,California,6,65,2020,3,Culex quinquefasciatus,0.0
4655,California,6,65,2020,3,Culex tarsalis,0.0
4656,California,6,65,2020,3,Culex quinquefasciatus,0.0
4657,California,6,65,2020,4,Culex quinquefasciatus,0.0
4658,California,6,65,2020,4,Culex tarsalis,0.0
4659,California,6,65,2020,4,Culex quinquefasciatus,0.0
4660,California,6,65,2020,4,Culex tarsalis,0.0
4661,California,6,65,2020,4,Culex quinquefasciatus,0.0
4662,California,6,65,2020,4,Culex tarsalis,0.0
4663,California,6,65,2020,5,Culex quinquefasciatus,0.0
4664,California,6,65,2020,5,Culex tarsalis,0.0
4665,California,6,65,2020,5,Culex quinquefasciatus,0.0001348799568384138
4666,California,6,65,2020,5,Culex tarsalis,0.0
4667,California,6,65,2020,5,Culex quinquefasciatus,0.00013392259274139549
4668,California,6,65,2020,5,Culex tarsalis,0.0
4669,California,6,65,2020,6,Culex quinquefasciatus,0.0
4670,California,6,65,2020,6,Culex tarsalis,0.0
4671,California,6,65,2020,6,Culex quinquefasciatus,0.00021367521367521368
4672,California,6,65,2020,6,Culex tarsalis,0.0
4673,California,6,65,2020,6,Culex quinquefasciatus,0.00301140030114003
4674,California,6,65,2020,6,Culex tarsalis,0.0
4675,California,6,65,2020,7,Culex quinquefasciatus,0.0004286326618088298
4676,California,6,65,2020,7,Culex tarsalis,0.0
4677,California,6,65,2020,7,Culex quinquefasciatus,0.0
4678,California,6,65,2020,7,Culex tarsalis,0.001876759461995621
4679,California,6,65,2020,7,Culex quinquefasciatus,0.0025183150183150185
4680,California,6,65,2020,7,Culex tarsalis,0.0
4681,California,6,65,2020,8,Culex quinquefasciatus,0.0
4682,California,6,65,2020,8,Culex tarsalis,0.0
4683,California,6,65,2020,8,Culex quinquefasciatus,0.0
4684,California,6,65,2020,8,Culex tarsalis,0.0027168639627401514
4685,California,6,65,2020,8,Culex quinquefasciatus,0.0
4686,California,6,65,2020,8,Culex tarsalis,0.0
4687,California,6,65,2020,9,Culex quinquefasciatus,0.0
4688,California,6,65,2020,9,Culex tarsalis,0.0
4689,California,6,65,2020,9,Culex quinquefasciatus,0.0
4690,California,6,65,2020,9,Culex tarsalis,0.0009907529722589167
4691,California,6,65,2020,9,Culex quinquefasciatus,0.0
4692,California,6,65,2020,9,Culex tarsalis,0.0
4693,California,6,65,2020,10,Culex quinquefasciatus,0.0
4694,California,6,65,2020,10,Culex tarsalis,0.0
4695,California,6,65,2020,10,Culex quinquefasciatus,0.0
4696,California,6,65,2020,10,Culex tarsalis,0.0001278772378516624
4697,California,6,65,2020,10,Culex quinquefasciatus,0.0
4698,California,6,65,2020,10,Culex tarsalis,0.0
4699,California,6,65,2020,11,Culex quinquefasciatus,0.0
