year,month,statefp,countyfp,rate/trap_night,infectionRate
2008,6,34,29,1.086666666666667,0.0
2008,6,34,33,1.1583333333333332,0.0
2008,6,34,37,12.477777777777778,0.0
2008,7,6,1,46.60983245149912,0.0
2008,7,6,13,40.58860566049269,0.0032423669278573
2008,7,6,19,79.21257078281396,0.0025498725063746
2008,7,6,29,44.33203397212544,0.0
2008,7,6,37,115.63333657449444,0.007122430259537
2008,7,6,41,12.833919698233652,0.0
2008,7,6,47,71.0,0.0
2008,7,6,61,559.4954212454213,0.0011515430677107
2008,7,6,65,46.832408190211225,0.0029807904614705
2008,7,6,67,90.7657357238724,0.0020573309559731
2008,7,6,71,82.486,0.0070035556513306
2008,7,6,89,235.20138888888889,0.0
2008,7,6,97,19.24850898432522,0.0004151100041511
2008,7,6,99,66.45969811529015,0.0009007849697593
2008,7,6,101,41.85714285714285,0.0015467904098994
2008,7,6,107,129.6742424242424,0.0016038492381716
2008,7,6,111,0.160409556313993,0.0
2008,7,6,113,173.72796758302874,0.0001302252897512
2008,7,6,115,16.66938775510204,0.0026385224274406
2008,7,34,1,1.1209677419354838,0.0
2008,7,34,3,3.264516129032258,0.0018382352941176
2008,7,34,7,4.903225806451613,0.0
2008,7,34,9,18.263440860215056,0.0
2008,7,34,15,0.0,0.0051698670605613
2008,7,34,21,3.8774193548387097,0.0082644628099173
2008,7,34,23,6.655913978494624,0.0043668122270742
2008,7,34,25,2.7354838709677427,0.0
2008,7,34,29,1.116129032258064,0.0033670033670033
2008,7,34,33,1.008064516129032,0.0
2008,7,34,35,0.2177419354838709,0.0
2008,8,6,1,54.02353344376536,0.0004651162790697
2008,8,6,13,121.78744939271256,0.0020501138952164
2008,8,6,19,78.25746541491006,0.0034830430797433
2008,8,6,29,25.478292554590897,0.0005037783375314
2008,8,6,31,32.833333333333336,0.0
2008,8,6,37,86.42536324905583,0.014004710675409
2008,8,6,41,22.1838139950816,0.0
2008,8,6,61,498.1006144393241,0.0028129395218002
2008,8,6,65,26.105327718670612,0.0058456742010911
2008,8,6,67,56.90683137092845,0.0037006443086073
2008,8,6,71,87.95758464735363,0.0071636716852841
2008,8,6,83,5.5,0.0
2008,8,6,85,4.9105691056910565,0.0
2008,8,6,97,15.122298393041428,0.0
2008,8,6,99,96.35404552907632,0.0019552635695291
2008,8,6,101,16.944285714285716,0.0012964563526361
2008,8,6,107,255.0160587223395,0.0024246622791825
2008,8,6,111,0.221327967806841,0.0
2008,8,6,113,103.57356916852622,0.0005350454788657
2008,8,34,1,1.7903225806451613,0.0
2008,8,34,3,5.148387096774194,0.001977587343441
2008,8,34,7,3.52258064516129,0.0
2008,8,34,9,12.844086021505376,0.0
2008,8,34,11,3.741935483870968,0.0155440414507772
2008,8,34,13,0.2795698924731182,0.0112359550561797
2008,8,34,15,0.0,0.0085205267234701
2008,8,34,21,3.0,0.0132517838939857
2008,8,34,23,3.913978494623656,0.0031746031746031
2008,8,34,25,1.4903225806451612,0.0
2008,8,34,29,0.9419354838709676,0.0
2008,8,34,33,2.620967741935484,0.0
2008,8,34,37,2.913978494623656,0.0
2008,9,6,1,44.88748346560846,0.0
2008,9,6,13,94.2836664647688,0.0007711586658955
2008,9,6,19,90.42188149626172,0.003707823507601
2008,9,6,29,35.60894954730571,0.0014084507042253
2008,9,6,31,20.464285714285715,0.0
2008,9,6,37,59.911153596671554,0.006587232393684
2008,9,6,41,17.964935064935066,0.0
2008,9,6,61,165.2406623026569,0.0006683002895967
2008,9,6,65,47.63658578263842,0.0036774363015497
2008,9,6,67,54.04838207519295,0.0006484383443207
2008,9,6,71,74.4421052631579,0.0011525163273146
2008,9,6,83,6.1891891891891895,0.0
2008,9,6,97,14.768383948980963,0.0
2008,9,6,99,116.20912483912484,0.0020772746157041
2008,9,6,101,12.075801749271138,0.0022172949002217
2008,9,6,107,124.54369132630003,0.0043744531933508
2008,9,6,111,0.6254355400696864,0.0
2008,9,6,113,105.05316316357349,0.0003820682628629
2008,9,34,1,3.741666666666667,0.0714285714285714
2008,9,34,3,12.213333333333331,0.0006923609508423
2008,9,34,7,4.026666666666666,0.0
2008,9,34,9,11.911111111111111,0.0009661835748792
2008,9,34,11,0.8266666666666665,0.0070921985815602
2008,9,34,15,0.0,0.0058299039780521
2008,9,34,21,6.32,0.0150187734668335
2008,9,34,25,5.326666666666666,0.006060606060606
2008,9,34,29,1.4733333333333332,0.0
2008,9,34,33,2.9416666666666664,0.0
2008,9,34,37,2.4111111111111114,0.0
2008,10,6,1,10.050461417632045,0.0
2008,10,6,13,29.29301450000596,0.0008073196986006
2008,10,6,19,85.49642821073893,0.0016025641025641
2008,10,6,29,18.243608700310727,0.0
2008,10,6,37,86.83832820799552,0.0029799247176913
2008,10,6,41,6.237008753957906,0.0
2008,10,6,61,31.187169312169317,0.0
2008,10,6,65,106.75883418257716,0.0002388344877
2008,10,6,67,19.542075762666546,0.0
2008,10,6,71,100.2760180995475,0.0001301405517959
2008,10,6,83,2.294117647058824,0.0
2008,10,6,97,10.033697011594484,0.0015847860538827
2008,10,6,99,56.025808796801165,0.0
2008,10,6,101,2.6702127659574466,0.0
2008,10,6,107,196.92187500000003,0.0034843205574912
2008,10,6,113,57.22472561458624,0.0
2008,10,34,3,0.7483870967741935,0.0
2008,10,34,7,0.2967741935483871,0.0
2008,10,34,9,8.129032258064516,0.0
2008,10,34,11,0.3161290322580642,0.0065359477124183
2008,10,34,13,0.0,0.0
2008,10,34,15,0.0,0.0023228803716608
2008,10,34,21,0.3806451612903225,0.0109890109890109
2008,10,34,23,0.7634408602150538,0.0
2008,10,34,25,0.0580645161290322,0.0
2008,10,34,29,0.0,0.0
2008,10,34,33,0.0,0.0
2008,10,34,37,0.1612903225806451,0.0
2008,11,6,37,72.81964224286206,0.000222915737851
2008,11,6,65,74.70830884945352,0.0
2008,11,6,71,49.47,0.0
2008,11,6,97,1.5,0.0
2008,12,6,37,52.45492063492064,0.0007996801279488
2008,12,6,65,50.400000000000006,0.0
2008,12,6,71,21.835,0.0
2009,1,6,37,30.97692761315052,0.0
2009,1,6,65,214.66666666666663,0.0
2009,1,6,71,5.175000000000001,0.0
2009,2,6,37,23.450581395348834,0.0
2009,2,6,65,64.22213622291022,0.0
2009,2,6,71,4.185,0.0
2009,3,6,13,23.169178447586024,0.0025
2009,3,6,29,2.353288987435329,0.0
2009,3,6,37,47.85967410219902,0.0
2009,3,6,65,184.73981009726728,0.0
2009,3,6,71,9.165,0.0
2009,3,6,83,37.36363636363637,0.0
2009,4,6,13,10.802143858946105,0.0026619343389529
2009,4,6,19,23.3877862120458,0.0
2009,4,6,29,10.014988403391532,0.0
2009,4,6,37,98.34274169320436,7.530120481927712e-05
2009,4,6,41,5.63076923076923,0.0
2009,4,6,65,111.2808709871383,0.0
2009,4,6,67,12.73374004423278,0.0
2009,4,6,71,22.016,0.0
2009,4,6,83,1.320754716981132,0.0
2009,4,6,85,23.857142857142858,0.0161290322580645
2009,4,6,97,3.3866787221217605,0.0
2009,4,6,113,5.61724827947284,0.0
2009,5,6,1,73.625,0.0
2009,5,6,13,20.21890292477524,0.0
2009,5,6,19,50.90461252362661,0.003866228494104
2009,5,6,29,14.02722733406944,0.0
2009,5,6,37,193.7626055880442,0.0
2009,5,6,41,6.119327731092436,0.0
2009,5,6,61,13.514007104081497,0.0
2009,5,6,65,167.14541477758303,7.603984487871645e-05
2009,5,6,67,33.73555260994461,0.0
2009,5,6,71,53.3775,0.0
2009,5,6,83,1.7333333333333334,0.0
2009,5,6,85,26.467532467532468,0.0012294074256208
2009,5,6,89,8.40387537993921,0.0
2009,5,6,97,4.497904761904762,0.0
2009,5,6,99,5.3812368697479,0.0
2009,5,6,107,20.505291005291006,0.0
2009,5,6,113,15.481691206048913,0.0
2009,5,34,9,5.775,0.0
2009,5,34,15,0.0,0.0
2009,5,34,21,2.2774193548387096,0.0
2009,6,6,13,23.942526820816955,0.0
2009,6,6,19,61.32674649420503,0.0036442164934539
2009,6,6,29,23.099839583479053,0.0035813768404297
2009,6,6,31,15.0,0.0
2009,6,6,37,222.08273777132837,3.2081101023387125e-05
2009,6,6,41,6.1609649122807015,0.0
2009,6,6,61,34.675978950626835,0.0
2009,6,6,65,80.4824321032761,0.0
2009,6,6,67,47.68416604721957,5.704181164793794e-05
2009,6,6,71,40.214187643020594,0.0
2009,6,6,83,2.8571428571428568,0.0
2009,6,6,85,29.11284046692607,0.0002474022761009
2009,6,6,89,32.256932966023875,0.0
2009,6,6,97,7.923558897243107,0.0
2009,6,6,99,46.53923679853658,0.0
2009,6,6,101,6.896103896103896,0.0002735229759299
2009,6,6,107,195.86954774565567,0.0002029838627829
2009,6,6,113,76.92960591133004,0.0
2009,6,6,115,4.331632653061225,0.0
2009,6,34,1,5.175,0.0
2009,6,34,7,6.736486486486487,0.0
2009,6,34,9,35.53333333333333,0.0
2009,6,34,11,5.78,0.0
2009,6,34,15,0.0,0.0
2009,6,34,21,5.8,0.0
2009,6,34,25,12.00666666666667,0.0
2009,6,34,29,3.52,0.0
2009,6,34,33,5.075,0.0
2009,6,34,37,3.888888888888889,0.0
2009,7,6,1,21.41289198606272,0.0
2009,7,6,13,85.5123623011016,0.00055330136481
2009,7,6,19,90.9651076308392,0.0046264797931691
2009,7,6,29,43.08300198151683,0.012033978291647
2009,7,6,31,17.663003663003664,0.0
2009,7,6,37,81.67108843537414,0.0002815117179252
2009,7,6,41,7.964661654135337,0.0
2009,7,6,61,189.063440539735,0.000468713381767
2009,7,6,65,28.23624649859944,0.0002975304968759
2009,7,6,67,47.70886127097981,0.0005966142143336
2009,7,6,71,52.37754010695187,0.0015446997489862
2009,7,6,83,5.6,0.0
2009,7,6,85,11.052631578947368,0.0
2009,7,6,89,154.60380042678588,0.0
2009,7,6,97,10.420999112175585,0.0
2009,7,6,99,49.88253162261413,0.0012571588210643
2009,7,6,101,29.706221198156683,0.0009661835748792
2009,7,6,107,125.26551858702996,0.0036922462828061
2009,7,6,111,0.3066666666666665,0.0
2009,7,6,113,89.78398979832733,0.0005557871335278
2009,7,6,115,14.516326530612243,0.0
2009,7,34,1,9.419354838709678,0.0
2009,7,34,7,5.535483870967742,0.0
2009,7,34,9,21.478494623655912,0.0003325573661456
2009,7,34,11,4.488888888888889,0.0
2009,7,34,15,0.0,0.0
2009,7,34,21,10.283870967741937,0.0
2009,7,34,25,6.806451612903226,0.0
2009,7,34,29,4.890322580645162,0.0
2009,7,34,33,3.435483870967742,0.0
2009,7,34,37,25.247311827956988,0.0
2009,8,6,1,19.92801999852952,0.0
2009,8,6,13,137.87734426822652,0.0006654835847382
2009,8,6,19,95.4747465772826,0.0067178502879078
2009,8,6,29,43.05753786928526,0.0105787181082762
2009,8,6,37,95.92439890936132,0.0035113506451086
2009,8,6,41,6.766741071428571,0.0
2009,8,6,61,155.824445280967,0.0022060234030308
2009,8,6,65,20.61059757236228,0.0018960940462646
2009,8,6,67,39.68927207803216,0.0013147718484145
2009,8,6,71,58.463613861386136,0.0057300928670223
2009,8,6,83,7.19607843137255,0.0
2009,8,6,85,18.440860215053764,0.0
2009,8,6,89,96.84476374466716,0.000189429816253
2009,8,6,97,4.976718403547672,0.0
2009,8,6,99,74.22245209059234,0.0041983731304119
2009,8,6,101,16.027696793002914,0.0045565006075334
2009,8,6,107,113.21704585024328,0.007564915150276
2009,8,6,113,107.78463025558916,0.0012644001123911
2009,8,34,9,22.274193548387093,0.0010098459984852
2009,8,34,11,0.8881118881118879,0.0
2009,8,34,15,0.0,0.0007369196757553
2009,8,34,21,10.283870967741937,0.0071301247771836
2009,8,34,25,3.032258064516129,0.0
2009,8,34,29,5.509677419354839,0.0
2009,8,34,33,3.2788461538461537,0.0
2009,8,34,37,16.892473118279568,0.0
2009,9,6,1,37.070238095238096,0.0
2009,9,6,13,93.05112151567944,0.0
2009,9,6,19,127.8617749855397,0.0034506556245686
2009,9,6,29,132.4924281904446,0.0033622863547212
2009,9,6,31,8.654761904761905,0.0
2009,9,6,37,86.64311792625045,0.0023543260741612
2009,9,6,41,5.571428571428571,0.0
2009,9,6,61,172.48699972533342,0.0013025458851391
2009,9,6,65,58.89782255689448,0.0012175324675324
2009,9,6,67,37.59671615569358,0.0011028060286729
2009,9,6,71,46.6146694214876,0.0025712025316455
2009,9,6,83,5.369565217391305,0.0
2009,9,6,85,3.1355932203389827,0.0
2009,9,6,89,216.93826452599387,0.0004863813229571
2009,9,6,97,21.49719383066853,0.0
2009,9,6,99,133.81919855769735,0.0015380558973457
2009,9,6,101,9.939010356731876,0.0051746442432082
2009,9,6,107,178.35658975498012,0.0016817593790426
2009,9,6,111,0.5032467532467533,0.0
2009,9,6,113,93.84650376349953,0.0005648653737525
2009,9,6,115,3.682377049180328,0.0120481927710843
2009,9,34,7,1.7199999999999998,0.0
2009,9,34,9,10.627777777777778,0.0015243902439024
2009,9,34,11,2.486666666666667,0.0025
2009,9,34,15,0.0,0.0026560424966799
2009,9,34,21,8.48,0.0095693779904306
2009,9,34,25,1.52,0.0
2009,9,34,29,1.8533333333333333,0.0
2009,9,34,33,0.975,0.0096153846153846
2009,9,34,37,2.388888888888889,0.0
2009,10,6,13,29.775418275418275,0.0
2009,10,6,19,70.77306710149135,0.0009551098376313
2009,10,6,29,129.72954341736695,0.0015665796344647
2009,10,6,37,68.1132454898323,0.0014390214654035
2009,10,6,41,2.348238351944551,0.0
2009,10,6,61,28.71935817805383,0.0
2009,10,6,65,73.98204736440032,0.0001280573697016
2009,10,6,67,28.88036319715322,0.0
2009,10,6,71,13.19,0.0
2009,10,6,85,0.625,0.0
2009,10,6,89,45.85332333833083,0.0
2009,10,6,97,1.0419189082360771,0.0
2009,10,6,99,69.4782110091743,0.0003089280197713
2009,10,6,107,8.573400673400673,0.0
2009,10,6,111,0.7387755102040815,0.0
2009,10,6,113,19.334952655932486,0.0
2009,10,34,9,4.016129032258065,0.0
2009,10,34,11,1.4516129032258065,0.0
2009,10,34,21,0.8516129032258064,0.0
2009,10,34,25,0.1032258064516128,0.0
2009,10,34,29,0.0,0.0
2009,10,34,33,0.064516129032258,0.0
2009,10,34,37,0.1075268817204301,0.0
2009,11,6,37,117.36019536019536,0.000239148630874
2009,11,6,65,41.0009396095603,0.0
2009,11,6,71,14.181818181818182,0.0039447731755424
2009,12,6,37,61.618595825426944,0.0
2009,12,6,65,70.3076923076923,0.0
2010,1,6,37,72.83333333333334,0.0
2010,1,6,65,41.46153846153846,0.0
2010,1,6,67,2.5288576406172223,0.0
2010,1,6,71,4.74,0.0
2010,1,6,113,0.6260220994475136,0.0
2010,2,6,37,11.868910256410256,0.0
2010,2,6,65,159.8965517241379,0.0
2010,2,6,67,6.632714470409197,0.0
2010,2,6,113,3.6457763727500567,0.0
2010,3,6,29,8.508403361344538,0.0
2010,3,6,37,45.48015947467167,0.0
2010,3,6,65,260.7620217620218,0.0
2010,3,6,67,4.501734678287923,0.0
2010,3,6,71,17.82910500352361,0.0
2010,3,6,83,0.6875,0.0
2010,3,6,113,2.0856603975588905,0.0
2010,4,6,13,9.74096852300242,0.0
2010,4,6,19,21.75030270824741,0.0
2010,4,6,29,6.617916573687399,0.0
2010,4,6,37,53.03809523809524,0.0
2010,4,6,41,4.277777777777778,0.0
2010,4,6,65,222.35029838369837,0.0
2010,4,6,67,15.019764104226288,0.0
2010,4,6,71,19.159194571142507,0.0
2010,4,6,83,4.257142857142857,0.0
2010,4,6,97,2.4169491525423727,0.0
2010,4,6,113,2.722629975955116,0.0
2010,5,6,13,14.562343678314017,0.0
2010,5,6,19,50.07704632257612,0.0
2010,5,6,29,19.729097858048693,0.0
2010,5,6,31,7.333333333333333,0.0
2010,5,6,37,133.34771182889727,0.0
2010,5,6,41,7.153846153846154,0.0
2010,5,6,65,179.51394803191454,5.763024435223605e-05
2010,5,6,67,18.37357902316193,0.0
2010,5,6,71,53.42842228892079,0.0004722550177095
2010,5,6,83,17.52542372881356,0.0
2010,5,6,85,0.5284974093264247,0.0
2010,5,6,89,1.7897959183673469,0.0
2010,5,6,97,6.2895962732919255,0.0
2010,5,6,99,9.615296803652967,0.0
2010,5,6,107,40.641552511415526,0.0
2010,5,6,113,6.656737895775594,0.0
2010,6,6,13,39.13712850994056,0.0
2010,6,6,19,68.99147015278169,0.0005512679162072
2010,6,6,29,79.68577365133419,0.0017150928167877
2010,6,6,31,14.75,0.0
2010,6,6,37,186.1269416930728,0.0
2010,6,6,41,18.652380952380952,0.0
2010,6,6,61,5.674311926605505,0.0
2010,6,6,65,329.509923285721,0.0009299138606108
2010,6,6,67,42.403965511609805,0.0007696254489481
2010,6,6,71,55.01739837398375,0.0
2010,6,6,83,5.673076923076923,0.0
2010,6,6,85,5.9749373433583965,0.0014506769825918
2010,6,6,89,5.134649671863738,0.0
2010,6,6,97,9.484101232965608,0.0
2010,6,6,99,55.5619859244671,0.0
2010,6,6,101,3.825142857142856,0.0003676470588235
2010,6,6,107,83.73106164207935,0.0001111111111111
2010,6,6,113,50.38039708690158,0.0
2010,6,6,115,3.3906581740976645,0.0
2010,6,34,9,7.227777777777778,0.0
2010,6,34,15,0.0,0.0025856496444731
2010,6,34,25,2.5,0.0
2010,6,34,33,0.2416666666666665,0.0
2010,6,34,37,1.944444444444444,0.0
2010,7,6,1,16.61190476190476,0.0
2010,7,6,7,12.14522740233818,0.000655737704918
2010,7,6,13,199.562237394958,0.0
2010,7,6,19,90.84414815411571,0.0084033613445378
2010,7,6,29,138.88329390142994,0.0081320258311408
2010,7,6,37,136.74027171218935,0.000482985729967
2010,7,6,41,7.446428571428571,0.0
2010,7,6,61,18.84304932735426,0.0025575447570332
2010,7,6,65,65.52302233666323,0.0027311744049941
2010,7,6,67,29.75243942195566,0.0071516501553432
2010,7,6,71,51.041025641025634,0.0015552099533437
2010,7,6,83,20.96825396825397,0.0
2010,7,6,85,5.2349726775956285,0.0047945205479452
2010,7,6,89,29.271432046954352,0.0
2010,7,6,97,6.304882129843088,0.0
2010,7,6,99,46.12973644156053,0.0017769272826681
2010,7,6,101,14.737142857142857,0.0022128344397505
2010,7,6,107,230.50778536155892,0.0033306784447179
2010,7,6,111,17.84065934065934,0.0
2010,7,6,113,119.46475553098848,0.0001722356183258
2010,7,6,115,9.737662337662336,0.0
2010,7,34,9,5.720430107526882,0.000542888165038
2010,7,34,15,0.0,0.0085153646797482
2010,7,34,21,0.6258064516129033,0.0046109510086455
2010,7,34,29,1.9741935483870967,0.25
2010,7,34,33,0.5403225806451613,0.0
2010,8,6,1,11.153414043583536,0.0
2010,8,6,7,7.41547619047619,0.0015686274509803
2010,8,6,13,42.198108431516935,0.0003769317753486
2010,8,6,19,143.12538759153284,0.0068210375157063
2010,8,6,21,11.83809523809524,0.0
2010,8,6,29,161.42072778389206,0.0075018076644974
2010,8,6,31,43.885714285714286,0.0099502487562189
2010,8,6,37,128.29796714007242,0.0013037037037037
2010,8,6,41,3.784013605442177,0.0
2010,8,6,61,54.74855212355212,0.0019152685206465
2010,8,6,65,59.54529013065599,0.0020829717063009
2010,8,6,67,26.47277379620188,0.0033912324234904
2010,8,6,71,49.88763488763488,0.0019325746188533
2010,8,6,83,7.197530864197531,0.0
2010,8,6,85,4.388349514563107,0.0
2010,8,6,89,43.517094502498864,0.0
2010,8,6,97,7.101630073186959,0.0
2010,8,6,99,80.24369747899159,0.0027652682310184
2010,8,6,101,10.96759941089838,0.0025005683109797
2010,8,6,107,142.69306317431432,0.0074951816689271
2010,8,6,111,18.11776718856365,0.0
2010,8,6,113,134.33489560668608,0.0004286326618088
2010,8,6,115,6.107142857142857,0.0020120724346076
2010,8,34,7,0.6838709677419355,0.0
2010,8,34,9,11.344086021505376,0.0027088036117381
2010,8,34,11,4.509677419354839,0.0
2010,8,34,15,0.0,0.019044645644708
2010,8,34,21,2.3806451612903228,0.0164293537787513
2010,8,34,29,1.5870967741935482,0.0
2010,8,34,33,3.306451612903226,0.0
2010,9,6,7,5.820436507936508,0.0021141649048625
2010,9,6,13,53.37955182072829,0.000967429861335
2010,9,6,19,84.79622627531839,0.0036107943747624
2010,9,6,29,127.0277195656643,0.0036457542154033
2010,9,6,31,143.27142857142857,0.0
2010,9,6,37,81.16822404371584,0.0015231610070782
2010,9,6,41,4.773992673992674,0.0
2010,9,6,61,29.462037037037035,0.0001617076326002
2010,9,6,65,56.98837348417416,0.0001752234098475
2010,9,6,67,32.18757993466233,0.0031333410699779
2010,9,6,71,27.461974789915963,0.0009808729769494
2010,9,6,83,7.205128205128204,0.0
2010,9,6,85,6.341807909604521,0.0
2010,9,6,89,29.086204732316578,0.0
2010,9,6,97,4.114554154995331,0.0
2010,9,6,99,98.67224182906246,0.0024586499776486
2010,9,6,101,7.771949828962371,0.0019788918205804
2010,9,6,107,857.038202887538,0.0007552870090634
2010,9,6,111,39.63991596638655,0.0
2010,9,6,113,94.45510924298034,0.001133529811834
2010,9,6,115,5.046938775510204,0.0
2010,9,34,9,10.294444444444444,0.0009886307464162
2010,9,34,11,0.0,0.0
2010,9,34,15,0.0,0.0173787110789283
2010,9,34,21,1.38,0.0080321285140562
2010,9,34,25,0.38,0.0
2010,9,34,29,0.5333333333333332,0.0
2010,9,34,33,1.808333333333333,0.0
2010,9,34,37,0.7777777777777778,0.0
2010,10,6,13,23.332061931400805,0.0
2010,10,6,19,138.78233591248667,0.0004752851711026
2010,10,6,29,108.14130939483051,0.0011964107676969
2010,10,6,31,53.19642857142857,0.0
2010,10,6,37,65.3610819327731,0.0010396811644429
2010,10,6,41,4.002777777777778,0.0
2010,10,6,61,25.11519607843137,0.0006155740227762
2010,10,6,65,155.21805233805236,5.664117813650524e-05
2010,10,6,67,18.637960890671756,0.0016920473773265
2010,10,6,71,18.78787878787879,0.0006939625260235
2010,10,6,85,0.6987951807228916,0.0
2010,10,6,89,7.183478260869566,0.0
2010,10,6,97,1.810076092292587,0.0
2010,10,6,99,133.80574098798397,0.0006614850339011
2010,10,6,111,7.929885057471265,0.0
2010,10,6,113,51.60058497968334,0.0006854009595613
2010,10,34,9,2.7956989247311825,0.0
2010,10,34,11,0.0,0.0
2010,10,34,15,0.0,0.0
2010,10,34,25,0.1096774193548387,0.0
2010,10,34,29,0.0,0.0
2010,10,34,37,0.2795698924731182,0.0
2010,11,6,37,93.60333518107907,0.0001047559187094
2010,11,6,65,30.197392905601863,0.0003705075954057
2010,11,6,71,42.53774257425743,0.0
2010,11,6,83,3.0,0.0
2010,12,6,37,90.29040404040404,0.0
2010,12,6,65,160.97727272727272,0.0
2011,1,6,37,27.382780182780184,0.0
2011,1,6,65,188.53488372093025,0.0
2011,2,6,37,2.260869565217391,0.0
2011,2,6,65,98.04545454545456,0.0002948113207547
2011,3,6,19,5.810205054840248,0.0
2011,3,6,37,31.011801242236025,0.0
2011,3,6,65,151.98143175600364,0.0
2011,3,6,67,2.061992756345052,0.0
2011,3,6,71,4.011794871794872,0.0
2011,3,6,113,1.273252628906615,0.0
2011,4,6,13,5.4093431467040505,0.0
2011,4,6,19,19.90102892276805,0.0
2011,4,6,29,24.858024691358025,0.0
2011,4,6,31,4.871428571428571,0.0
2011,4,6,37,74.31972789115646,0.0
2011,4,6,41,1.072077922077922,0.0
2011,4,6,61,4.0,0.0
2011,4,6,65,151.9508928571429,0.0
2011,4,6,67,6.959915461524808,0.0
2011,4,6,71,11.728481012658229,0.0
2011,4,6,83,1.0416666666666667,0.0
2011,4,6,97,1.1404457768508862,0.0
2011,4,6,113,4.390261154967037,0.0
2011,5,6,13,6.879530810223879,0.0
2011,5,6,19,71.64897029158261,0.0
2011,5,6,29,79.4823615076048,0.0
2011,5,6,31,48.85714285714286,0.0
2011,5,6,37,105.9000131604922,0.0001069976460517
2011,5,6,41,1.6997354497354498,0.0
2011,5,6,61,1.50920245398773,0.0
2011,5,6,65,57.44693137918674,0.0
2011,5,6,67,10.455626300390652,0.0
2011,5,6,71,34.265446224256294,0.00031328320802
2011,5,6,83,8.000000000000002,0.0
2011,5,6,85,4.008443701513008,0.0
2011,5,6,89,1.7478354978354975,0.0
2011,5,6,97,7.0723462198804095,0.0
2011,5,6,99,22.35002470762642,0.0
2011,5,6,113,8.046941937836113,0.0
2011,5,34,9,5.166666666666667,0.0
2011,5,34,37,1.3,0.0
2011,6,6,13,25.44106167056987,0.0
2011,6,6,19,75.14272437035486,0.0007755373365832
2011,6,6,29,116.57066103517658,0.0004014250589593
2011,6,6,31,72.66666666666667,0.0
2011,6,6,37,159.77016498320967,0.000220970058557
2011,6,6,41,7.441071428571428,0.0
2011,6,6,61,3.865384615384616,0.0
2011,6,6,65,122.64906937083924,0.0
2011,6,6,67,25.876268347058545,0.0
2011,6,6,71,28.078609625668445,0.0
2011,6,6,83,36.5,0.0
2011,6,6,85,5.302853653120142,0.0012048192771084
2011,6,6,89,6.43488575640317,0.0
2011,6,6,97,5.730605768057082,0.0
2011,6,6,99,29.768582006763165,0.0
2011,6,6,101,1.4069212410501195,0.0
2011,6,6,107,50.94552821128451,0.0025795356835769
2011,6,6,113,22.558834862599547,0.0
2011,6,6,115,1.6766595289079231,0.0
2011,6,34,1,1.3166666666666669,0.0
2011,6,34,9,28.694444444444446,0.0
2011,6,34,11,11.12,0.0
2011,6,34,15,0.0,0.0012755102040816
2011,6,34,25,2.2066666666666666,0.0
2011,6,34,29,2.12,0.0
2011,6,34,33,0.725,0.0
2011,6,34,37,11.411111111111111,0.0
2011,7,6,1,62.59523809523809,0.0
2011,7,6,7,17.054553049289893,0.0
2011,7,6,13,74.56514727102963,0.0
2011,7,6,19,91.87448024198024,0.003949814126394
2011,7,6,29,75.94255205266819,0.0041471469165194
2011,7,6,31,92.625,0.0077519379844961
2011,7,6,37,97.86754098360656,0.0059253516447004
2011,7,6,41,15.39965986394558,0.0
2011,7,6,61,24.89622641509434,0.0005247507433968
2011,7,6,65,99.30874931581828,0.0
2011,7,6,67,39.99563198350291,0.0032777739033405
2011,7,6,71,27.957500000000003,0.0009078529278256
2011,7,6,83,20.681818181818187,0.0
2011,7,6,85,5.5769927536231885,0.0
2011,7,6,89,29.3771176370735,0.0
2011,7,6,97,24.7992007992008,0.0
2011,7,6,99,43.36889281473544,0.0015108022359873
2011,7,6,101,16.51432664756447,0.0002744237102085
2011,7,6,107,69.63591699305985,0.0067467500411387
2011,7,6,111,4.710411622276029,0.0
2011,7,6,113,171.33371323273704,0.0
2011,7,6,115,11.133507853403142,0.0
2011,7,34,9,21.381720430107528,0.0004442470013327
2011,7,34,11,6.92258064516129,0.0
2011,7,34,15,0.0,0.0040128410914927
2011,7,34,21,1.2580645161290325,0.0074349442379182
2011,7,34,25,2.967741935483871,0.0
2011,7,34,29,1.3612903225806452,0.0
2011,7,34,33,0.7983870967741935,0.0
2011,7,34,37,6.53763440860215,0.0
2011,8,6,1,87.14367346938775,0.0
2011,8,6,7,14.887301587301588,0.0
2011,8,6,13,37.49131775861084,0.0011210762331838
2011,8,6,19,129.62587902582595,0.0073606729758149
2011,8,6,21,5.526190476190476,0.0
2011,8,6,29,119.90742933537052,0.0092442096708655
2011,8,6,31,38.33333333333333,0.0227272727272727
2011,8,6,37,78.51303515905285,0.0113120838979555
2011,8,6,41,15.220057720057715,0.0
2011,8,6,61,55.81158625730994,0.0019240976645435
2011,8,6,65,37.69667693725344,0.0018070112034694
2011,8,6,67,26.11623315386799,0.0097006188325807
2011,8,6,71,74.03695491500368,0.0062120010573618
2011,8,6,83,13.702380952380953,0.0
2011,8,6,85,6.442045301787875,0.0105448154657293
2011,8,6,89,39.4,0.0
2011,8,6,97,34.7789753825682,0.0
2011,8,6,99,46.9738006009656,0.0037974683544303
2011,8,6,101,20.12125534950072,0.0046296296296296
2011,8,6,107,70.50011196624511,0.0104275286757038
2011,8,6,113,204.04651421777407,0.0003116721209287
