,state,statefp,countyfp,year,month,species,inf/pool
1314,California,6,19,2012,5,Culex quinquefasciatus,0.0
1315,California,6,19,2012,5,Culex stigmatosoma,0.0
1316,California,6,19,2012,6,Culex quinquefasciatus,0.0010695187165775401
1317,California,6,19,2012,6,Culex stigmatosoma,0.0
1318,California,6,19,2012,6,Culex tarsalis,0.0017761989342806395
1319,California,6,19,2012,6,Culex quinquefasciatus,0.00388457269700333
1320,California,6,19,2012,6,Culex stigmatosoma,0.0
1321,California,6,19,2012,7,Culex quinquefasciatus,0.0027808676307007787
1322,California,6,19,2012,7,Culex stigmatosoma,0.006172839506172839
1323,California,6,19,2012,7,Culex tarsalis,0.004987531172069825
1324,California,6,19,2012,7,Culex quinquefasciatus,0.008356545961002786
1325,California,6,19,2012,7,Culex restuans,0.0
1326,California,6,19,2012,7,Culex stigmatosoma,0.0
1327,California,6,19,2012,7,Culex stigmatosoma,0.02702702702702703
1328,California,6,19,2012,8,Culex quinquefasciatus,0.00425531914893617
1329,California,6,19,2012,8,Culex stigmatosoma,0.047619047619047616
1330,California,6,19,2012,8,Culex tarsalis,0.005780346820809248
1331,California,6,19,2012,8,Culex quinquefasciatus,0.010050251256281407
1332,California,6,19,2012,8,Culex stigmatosoma,0.0
1333,California,6,19,2012,8,Culex tarsalis,0.0
1334,California,6,19,2012,9,Culex quinquefasciatus,0.0021668472372697724
1335,California,6,19,2012,9,Culex tarsalis,0.0031181789834736516
1336,California,6,19,2012,9,Culex quinquefasciatus,0.00430416068866571
1337,California,6,19,2012,9,Culex stigmatosoma,0.0
1338,California,6,19,2012,10,Culex quinquefasciatus,0.004812319538017324
1339,California,6,19,2012,10,Culex tarsalis,0.001876759461995621
1340,California,6,19,2012,10,Culex quinquefasciatus,0.0026041666666666665
1341,California,6,19,2012,10,Culex restuans,0.0
1342,California,6,19,2012,10,Culex stigmatosoma,0.0
1343,California,6,19,2013,3,Culex tarsalis,0.0
1344,California,6,19,2013,4,Culex quinquefasciatus,0.0
1345,California,6,19,2013,4,Culex tarsalis,0.0
1346,California,6,19,2013,4,Culex quinquefasciatus,0.0
1347,California,6,19,2013,4,Culex restuans,0.0
1348,California,6,19,2013,4,Culex stigmatosoma,0.0
1349,California,6,19,2013,5,Culex quinquefasciatus,0.0
1350,California,6,19,2013,5,Culex tarsalis,0.0
1351,California,6,19,2013,5,Culex quinquefasciatus,0.0010649627263045794
1352,California,6,19,2013,5,Culex stigmatosoma,0.0
1353,California,6,19,2013,5,Culex tarsalis,0.0
1354,California,6,19,2013,5,Culex stigmatosoma,0.0
1355,California,6,19,2013,6,Culex quinquefasciatus,0.0
1356,California,6,19,2013,6,Culex tarsalis,0.0014144271570014145
1357,California,6,19,2013,6,Culex quinquefasciatus,0.0017133066818960593
1358,California,6,19,2013,6,Culex restuans,0.0
1359,California,6,19,2013,6,Culex stigmatosoma,0.0
1360,California,6,19,2013,6,Culex tarsalis,0.0
1361,California,6,19,2013,7,Culex quinquefasciatus,0.002157497303128371
1362,California,6,19,2013,7,Culex tarsalis,0.003246753246753247
1363,California,6,19,2013,7,Culex quinquefasciatus,0.00604932526756631
1364,California,6,19,2013,7,Culex stigmatosoma,0.0
1365,California,6,19,2013,8,Culex quinquefasciatus,0.004602991944764097
1366,California,6,19,2013,8,Culex tarsalis,0.001386001386001386
1367,California,6,19,2013,8,Culex quinquefasciatus,0.008283132530120483
1368,California,6,19,2013,8,Culex stigmatosoma,0.0
1369,California,6,19,2013,9,Culex quinquefasciatus,0.008116883116883116
1370,California,6,19,2013,9,Culex tarsalis,0.002536997885835095
1371,California,6,19,2013,9,Culex quinquefasciatus,0.0
1372,California,6,19,2013,9,Culex stigmatosoma,0.0
1373,California,6,19,2013,10,Culex quinquefasciatus,0.002044989775051125
1374,California,6,19,2013,10,Culex tarsalis,0.0003380662609871535
1375,California,6,19,2013,10,Culex quinquefasciatus,0.0
1376,California,6,19,2014,4,Culex quinquefasciatus,0.0
1377,California,6,19,2014,4,Culex tarsalis,0.0
1378,California,6,19,2014,4,Culex quinquefasciatus,0.0
1379,California,6,19,2014,5,Culex quinquefasciatus,0.0
1380,California,6,19,2014,5,Culex tarsalis,0.0
1381,California,6,19,2014,5,Culex quinquefasciatus,0.0
1382,California,6,19,2014,5,Culex tarsalis,0.0
1383,California,6,19,2014,6,Culex quinquefasciatus,0.0
1384,California,6,19,2014,6,Culex tarsalis,0.0
1385,California,6,19,2014,6,Culex quinquefasciatus,0.005385996409335727
1386,California,6,19,2014,6,Culex stigmatosoma,0.0
1387,California,6,19,2014,7,Culex quinquefasciatus,0.003537735849056604
1388,California,6,19,2014,7,Culex stigmatosoma,0.0
1389,California,6,19,2014,7,Culex tarsalis,0.0039164490861618795
1390,California,6,19,2014,7,Culex quinquefasciatus,0.011508951406649617
1391,California,6,19,2014,7,Culex stigmatosoma,0.01
1392,California,6,19,2014,7,Culex tarsalis,0.0
1393,California,6,19,2014,8,Culex quinquefasciatus,0.008160237388724036
1394,California,6,19,2014,8,Culex tarsalis,0.009072580645161291
1395,California,6,19,2014,8,Culex quinquefasciatus,0.015913430935709738
1396,California,6,19,2014,8,Culex stigmatosoma,0.027777777777777776
1397,California,6,19,2014,9,Culex quinquefasciatus,0.02857142857142857
1398,California,6,19,2014,9,Culex quinquefasciatus,0.0027008777852802163
1399,California,6,19,2014,9,Culex tarsalis,0.001696147322510298
1400,California,6,19,2014,9,Culex quinquefasciatus,0.006521739130434782
1401,California,6,19,2014,10,Culex quinquefasciatus,0.0011086474501108647
1402,California,6,19,2014,10,Culex tarsalis,0.002494802494802495
1403,California,6,19,2014,10,Culex quinquefasciatus,0.0
1404,California,6,19,2014,11,Culex quinquefasciatus,0.0
1405,California,6,19,2015,4,Culex quinquefasciatus,0.0
1406,California,6,19,2015,4,Culex tarsalis,0.0
1407,California,6,19,2015,4,Culex quinquefasciatus,0.0
1408,California,6,19,2015,5,Culex quinquefasciatus,0.0
1409,California,6,19,2015,5,Culex tarsalis,0.0
1410,California,6,19,2015,5,Culex quinquefasciatus,0.0
1411,California,6,19,2015,5,Culex stigmatosoma,0.0
1412,California,6,19,2015,5,Culex tarsalis,0.0
1413,California,6,19,2015,5,Culex quinquefasciatus,0.0
1414,California,6,19,2015,5,Culex stigmatosoma,0.0
1415,California,6,19,2015,5,Culex tarsalis,0.0
1416,California,6,19,2015,6,Culex quinquefasciatus,0.0
1417,California,6,19,2015,6,Culex tarsalis,0.0
1418,California,6,19,2015,6,Culex quinquefasciatus,0.001488095238095238
1419,California,6,19,2015,6,Culex restuans,0.0
1420,California,6,19,2015,6,Culex tarsalis,0.0
1421,California,6,19,2015,7,Culex quinquefasciatus,0.001713796058269066
1422,California,6,19,2015,7,Culex tarsalis,0.0006531678641410843
1423,California,6,19,2015,7,Culex quinquefasciatus,0.0028680688336520078
1424,California,6,19,2015,7,Culex stigmatosoma,0.0
1425,California,6,19,2015,8,Culex quinquefasciatus,0.006352087114337568
1426,California,6,19,2015,8,Culex tarsalis,0.004770164787510842
1427,California,6,19,2015,8,Culex quinquefasciatus,0.011189634864546525
1428,California,6,19,2015,8,Culex stigmatosoma,0.0
1429,California,6,19,2015,8,Culex stigmatosoma,0.0
1430,California,6,19,2015,9,Culex quinquefasciatus,0.0
1431,California,6,19,2015,9,Culex quinquefasciatus,0.0034808552958727
1432,California,6,19,2015,9,Culex stigmatosoma,0.0
1433,California,6,19,2015,9,Culex tarsalis,0.0047052996532937095
1434,California,6,19,2015,9,Culex quinquefasciatus,0.006986027944111776
1435,California,6,19,2015,9,Culex stigmatosoma,0.0
1436,California,6,19,2015,10,Culex quinquefasciatus,0.00048123195380173246
1437,California,6,19,2015,10,Culex tarsalis,0.000501002004008016
1438,California,6,19,2015,10,Culex quinquefasciatus,0.0
1439,California,6,19,2016,4,Culex quinquefasciatus,0.0
1440,California,6,19,2016,4,Culex quinquefasciatus,0.0
1441,California,6,19,2016,4,Culex tarsalis,0.0
1442,California,6,19,2016,4,Culex quinquefasciatus,0.0
1443,California,6,19,2016,4,Culex stigmatosoma,0.0
1444,California,6,19,2016,5,Culex quinquefasciatus,0.0
1445,California,6,19,2016,5,Culex tarsalis,0.0
1446,California,6,19,2016,5,Culex quinquefasciatus,0.0
1447,California,6,19,2016,5,Culex tarsalis,0.0
1448,California,6,19,2016,5,Culex quinquefasciatus,0.0
1449,California,6,19,2016,5,Culex restuans,0.0
1450,California,6,19,2016,5,Culex stigmatosoma,0.0
1451,California,6,19,2016,5,Culex tarsalis,0.0
1452,California,6,19,2016,6,Culex quinquefasciatus,0.022222222222222223
1453,California,6,19,2016,6,Culex quinquefasciatus,0.0
1454,California,6,19,2016,6,Culex stigmatosoma,0.0
1455,California,6,19,2016,6,Culex tarsalis,0.002413127413127413
1456,California,6,19,2016,6,Culex quinquefasciatus,0.004033214709371293
1457,California,6,19,2016,6,Culex restuans,0.05
1458,California,6,19,2016,6,Culex stigmatosoma,0.0
1459,California,6,19,2016,6,Culex tarsalis,0.0
1460,California,6,19,2016,7,Culex quinquefasciatus,0.029411764705882353
1461,California,6,19,2016,7,Culex quinquefasciatus,0.006711409395973154
1462,California,6,19,2016,7,Culex tarsalis,0.010199556541019957
1463,California,6,19,2016,7,Culex quinquefasciatus,0.012110726643598616
1464,California,6,19,2016,7,Culex stigmatosoma,0.043478260869565216
1465,California,6,19,2016,7,Culex tarsalis,0.0
1466,California,6,19,2016,8,Culex quinquefasciatus,0.01639344262295082
1467,California,6,19,2016,8,Culex tarsalis,0.010005002501250625
1468,California,6,19,2016,8,Culex quinquefasciatus,0.016260162601626018
1469,California,6,19,2016,8,Culex restuans,0.0
1470,California,6,19,2016,8,Culex stigmatosoma,0.0
1471,California,6,19,2016,9,Culex quinquefasciatus,0.0
1472,California,6,19,2016,9,Culex quinquefasciatus,0.004267425320056899
1473,California,6,19,2016,9,Culex tarsalis,0.002459268367660621
1474,California,6,19,2016,9,Culex quinquefasciatus,0.0007246376811594203
1475,California,6,19,2016,9,Culex restuans,0.0
1476,California,6,19,2016,9,Culex stigmatosoma,0.0
1477,California,6,19,2016,9,Culex tarsalis,0.0
1478,California,6,19,2016,10,Culex quinquefasciatus,0.0
1479,California,6,19,2016,10,Culex quinquefasciatus,0.0
1480,California,6,19,2016,10,Culex tarsalis,0.0
1481,California,6,19,2016,10,Culex quinquefasciatus,0.0022522522522522522
1482,California,6,19,2017,5,Culex quinquefasciatus,0.0
1483,California,6,19,2017,5,Culex quinquefasciatus,0.0
1484,California,6,19,2017,5,Culex tarsalis,0.0
1485,California,6,19,2017,5,Culex quinquefasciatus,0.0
1486,California,6,19,2017,6,Culex quinquefasciatus,0.0
1487,California,6,19,2017,6,Culex tarsalis,0.0
1488,California,6,19,2017,6,Culex quinquefasciatus,0.0
1489,California,6,19,2017,6,Culex tarsalis,0.00026171159382360636
1490,California,6,19,2017,6,Culex quinquefasciatus,0.0
1491,California,6,19,2017,6,Culex stigmatosoma,0.0
1492,California,6,19,2017,6,Culex tarsalis,0.0
1493,California,6,19,2017,7,Culex quinquefasciatus,0.0019267822736030828
1494,California,6,19,2017,7,Culex tarsalis,0.008695652173913044
1495,California,6,19,2017,7,Culex quinquefasciatus,0.0031201248049922
1496,California,6,19,2017,7,Culex tarsalis,0.0031662269129287598
1497,California,6,19,2017,7,Culex quinquefasciatus,0.0057251908396946565
1498,California,6,19,2017,8,Culex quinquefasciatus,0.006237006237006237
1499,California,6,19,2017,8,Culex tarsalis,0.0
1500,California,6,19,2017,8,Culex quinquefasciatus,0.01040582726326743
1501,California,6,19,2017,8,Culex tarsalis,0.010773751224289911
1502,California,6,19,2017,8,Culex quinquefasciatus,0.015099519560741249
1503,California,6,19,2017,8,Culex stigmatosoma,0.0
1504,California,6,19,2017,9,Culex quinquefasciatus,0.0009505703422053232
1505,California,6,19,2017,9,Culex tarsalis,0.0
1506,California,6,19,2017,9,Culex quinquefasciatus,0.007142857142857143
1507,California,6,19,2017,9,Culex tarsalis,0.005016123253314225
1508,California,6,19,2017,9,Culex quinquefasciatus,0.010273972602739725
1509,California,6,19,2017,9,Culex stigmatosoma,0.0
1510,California,6,19,2017,9,Culex tarsalis,0.0
1511,California,6,19,2017,10,Culex quinquefasciatus,0.0
1512,California,6,19,2017,10,Culex tarsalis,0.0
1513,California,6,19,2017,10,Culex quinquefasciatus,0.0043859649122807015
1514,California,6,19,2017,10,Culex tarsalis,0.0
1515,California,6,19,2017,10,Culex quinquefasciatus,0.0
1516,California,6,19,2018,5,Culex quinquefasciatus,0.0
1517,California,6,19,2018,5,Culex tarsalis,0.0
1518,California,6,19,2018,5,Culex quinquefasciatus,0.0
1519,California,6,19,2018,5,Culex tarsalis,0.0
1520,California,6,19,2018,5,Culex quinquefasciatus,0.0
1521,California,6,19,2018,6,Culex quinquefasciatus,0.0
1522,California,6,19,2018,6,Culex tarsalis,0.0
1523,California,6,19,2018,6,Culex quinquefasciatus,0.0
1524,California,6,19,2018,6,Culex tarsalis,0.0
1525,California,6,19,2018,6,Culex quinquefasciatus,0.0
1526,California,6,19,2018,6,Culex stigmatosoma,0.0
1527,California,6,19,2018,7,Culex quinquefasciatus,0.0
1528,California,6,19,2018,7,Culex tarsalis,0.0
1529,California,6,19,2018,7,Culex quinquefasciatus,0.0
1530,California,6,19,2018,7,Culex tarsalis,0.0006657789613848203
1531,California,6,19,2018,7,Culex quinquefasciatus,0.004958047292143402
1532,California,6,19,2018,7,Culex stigmatosoma,0.0
1533,California,6,19,2018,7,Culex tarsalis,0.0
1534,California,6,19,2018,8,Culex quinquefasciatus,0.012048192771084338
1535,California,6,19,2018,8,Culex tarsalis,0.009009009009009009
1536,California,6,19,2018,8,Culex quinquefasciatus,0.005908419497784343
1537,California,6,19,2018,8,Culex tarsalis,0.006221484861053505
1538,California,6,19,2018,8,Culex quinquefasciatus,0.010904684975767368
1539,California,6,19,2018,8,Culex stigmatosoma,0.0
1540,California,6,19,2018,9,Culex quinquefasciatus,0.002364066193853428
1541,California,6,19,2018,9,Culex stigmatosoma,0.0
1542,California,6,19,2018,9,Culex tarsalis,0.0026109660574412533
1543,California,6,19,2018,9,Culex quinquefasciatus,0.006603773584905661
1544,California,6,19,2018,9,Culex tarsalis,0.003674014696058784
1545,California,6,19,2018,9,Culex quinquefasciatus,0.004140786749482402
1546,California,6,19,2018,9,Culex stigmatosoma,0.0
1547,California,6,19,2018,10,Culex quinquefasciatus,0.0
1548,California,6,19,2018,10,Culex stigmatosoma,0.0
1549,California,6,19,2018,10,Culex tarsalis,0.0
1550,California,6,19,2018,10,Culex quinquefasciatus,0.0017699115044247787
1551,California,6,19,2018,10,Culex tarsalis,0.0
1552,California,6,19,2018,10,Culex quinquefasciatus,0.004246284501061571
1553,California,6,19,2018,10,Culex stigmatosoma,0.0
1554,California,6,19,2018,11,Culex quinquefasciatus,0.0
1555,California,6,19,2018,11,Culex tarsalis,0.0
1556,California,6,19,2019,4,Culex quinquefasciatus,0.0
1557,California,6,19,2019,4,Culex tarsalis,0.0
1558,California,6,19,2019,5,Culex quinquefasciatus,0.0
1559,California,6,19,2019,5,Culex stigmatosoma,0.0
1560,California,6,19,2019,5,Culex tarsalis,0.0
1561,California,6,19,2019,5,Culex quinquefasciatus,0.0
1562,California,6,19,2019,5,Culex tarsalis,0.0
1563,California,6,19,2019,5,Culex quinquefasciatus,0.002680965147453083
1564,California,6,19,2019,5,Culex stigmatosoma,0.0
1565,California,6,19,2019,6,Culex quinquefasciatus,0.004761904761904762
1566,California,6,19,2019,6,Culex stigmatosoma,0.0
1567,California,6,19,2019,6,Culex tarsalis,0.0038535645472061657
1568,California,6,19,2019,6,Culex quinquefasciatus,0.0
1569,California,6,19,2019,6,Culex stigmatosoma,0.0
1570,California,6,19,2019,6,Culex tarsalis,0.0
1571,California,6,19,2019,6,Culex quinquefasciatus,0.007687576875768758
1572,California,6,19,2019,6,Culex stigmatosoma,0.0
1573,California,6,19,2019,6,Culex tarsalis,0.0
1574,California,6,19,2019,7,Culex quinquefasciatus,0.008849557522123894
1575,California,6,19,2019,7,Culex stigmatosoma,0.0
1576,California,6,19,2019,7,Culex tarsalis,0.01444043321299639
1577,California,6,19,2019,7,Culex quinquefasciatus,0.0
1578,California,6,19,2019,7,Culex tarsalis,0.0002296211251435132
1579,California,6,19,2019,7,Culex quinquefasciatus,0.018570102135561744
1580,California,6,19,2019,7,Culex stigmatosoma,0.0223463687150838
1581,California,6,19,2019,8,Culex quinquefasciatus,0.021505376344086023
1582,California,6,19,2019,8,Culex tarsalis,0.01507537688442211
1583,California,6,19,2019,8,Culex quinquefasciatus,0.0024813895781637717
1584,California,6,19,2019,8,Culex tarsalis,0.006227002547410133
1585,California,6,19,2019,8,Culex quinquefasciatus,0.016467682173734045
1586,California,6,19,2019,8,Culex stigmatosoma,0.0
1587,California,6,19,2019,9,Culex quinquefasciatus,0.0
1588,California,6,19,2019,9,Culex tarsalis,0.017241379310344827
1589,California,6,19,2019,9,Culex quinquefasciatus,0.003395585738539898
1590,California,6,19,2019,9,Culex tarsalis,0.006008583690987125
1591,California,6,19,2019,9,Culex quinquefasciatus,0.004580152671755725
1592,California,6,19,2019,10,Culex quinquefasciatus,0.0
1593,California,6,19,2019,10,Culex quinquefasciatus,0.0
1594,California,6,19,2019,10,Culex tarsalis,0.0015606710885680843
1595,California,6,19,2019,10,Culex quinquefasciatus,0.0
1596,California,6,19,2020,4,Culex quinquefasciatus,0.0
1597,California,6,19,2020,4,Culex quinquefasciatus,0.0
1598,California,6,19,2020,4,Culex stigmatosoma,0.0
1599,California,6,19,2020,5,Culex quinquefasciatus,0.0
1600,California,6,19,2020,5,Culex tarsalis,0.0
1601,California,6,19,2020,5,Culex quinquefasciatus,0.0
1602,California,6,19,2020,5,Culex stigmatosoma,0.0
1603,California,6,19,2020,5,Culex tarsalis,0.0
1604,California,6,19,2020,5,Culex quinquefasciatus,0.0003201024327784891
1605,California,6,19,2020,5,Culex stigmatosoma,0.0
1606,California,6,19,2020,5,Culex tarsalis,0.0
1607,California,6,19,2020,6,Culex quinquefasciatus,0.0
1608,California,6,19,2020,6,Culex tarsalis,0.0
1609,California,6,19,2020,6,Culex quinquefasciatus,0.0
1610,California,6,19,2020,6,Culex stigmatosoma,0.0
1611,California,6,19,2020,6,Culex tarsalis,0.0004765308553728854
1612,California,6,19,2020,6,Culex quinquefasciatus,0.0008519500189322226
1613,California,6,19,2020,6,Culex stigmatosoma,0.0
1614,California,6,19,2020,6,Culex tarsalis,0.0
1615,California,6,19,2020,7,Culex quinquefasciatus,0.003395585738539898
1616,California,6,19,2020,7,Culex stigmatosoma,0.0
1617,California,6,19,2020,7,Culex tarsalis,0.004329004329004329
1618,California,6,19,2020,7,Culex quinquefasciatus,0.0
1619,California,6,19,2020,7,Culex stigmatosoma,0.0029411764705882353
1620,California,6,19,2020,7,Culex tarsalis,0.0014347202295552368
1621,California,6,19,2020,7,Culex quinquefasciatus,0.007727532913566113
1622,California,6,19,2020,7,Culex stigmatosoma,0.002849002849002849
1623,California,6,19,2020,7,Culex tarsalis,0.0
1624,California,6,19,2020,8,Culex quinquefasciatus,0.00816326530612245
1625,California,6,19,2020,8,Culex stigmatosoma,0.0
1626,California,6,19,2020,8,Culex tarsalis,0.0
1627,California,6,19,2020,8,Culex quinquefasciatus,0.008316008316008316
1628,California,6,19,2020,8,Culex tarsalis,0.008862105636299186
1629,California,6,19,2020,8,Culex quinquefasciatus,0.011756194610236933
1630,California,6,19,2020,8,Culex stigmatosoma,0.010869565217391304
1631,California,6,19,2020,8,Culex tarsalis,0.03125
1632,California,6,19,2020,9,Culex quinquefasciatus,0.0022624434389140274
1633,California,6,19,2020,9,Culex tarsalis,0.013422818791946308
1634,California,6,19,2020,9,Culex quinquefasciatus,0.0022271714922048997
1635,California,6,19,2020,9,Culex stigmatosoma,0.0
1636,California,6,19,2020,9,Culex tarsalis,0.004054054054054054
1637,California,6,19,2020,9,Culex quinquefasciatus,0.00520107736602582
1638,California,6,19,2020,9,Culex stigmatosoma,0.01098901098901099
1639,California,6,19,2020,10,Culex quinquefasciatus,0.0
1640,California,6,19,2020,10,Culex tarsalis,0.0
1641,California,6,19,2020,10,Culex quinquefasciatus,0.0
1642,California,6,19,2020,10,Culex tarsalis,0.0008011215701982776
1643,California,6,19,2020,10,Culex quinquefasciatus,0.0004838709677419355
1644,California,6,19,2020,10,Culex stigmatosoma,0.0
1645,California,6,19,2020,11,Culex quinquefasciatus,0.0
1646,California,6,19,2020,11,Culex tarsalis,0.0
1647,California,6,19,2020,11,Culex tarsalis,0.0
1648,California,6,19,2021,3,Culex quinquefasciatus,0.0
1649,California,6,19,2021,5,Culex quinquefasciatus,0.0
1650,California,6,19,2021,5,Culex stigmatosoma,0.0
1651,California,6,19,2021,5,Culex tarsalis,0.0
1652,California,6,19,2021,5,Culex quinquefasciatus,0.0
1653,California,6,19,2021,5,Culex stigmatosoma,0.0
1654,California,6,19,2021,6,Culex quinquefasciatus,0.0
1655,California,6,19,2021,6,Culex tarsalis,0.004166666666666667
1656,California,6,19,2021,6,Culex quinquefasciatus,0.002369668246445498
1657,California,6,19,2021,6,Culex stigmatosoma,0.0
1658,California,6,19,2021,6,Culex tarsalis,0.00328484279680901
1659,California,6,19,2021,6,Culex quinquefasciatus,0.001961938395134393
1660,California,6,19,2021,6,Culex stigmatosoma,0.0
1661,California,6,19,2021,6,Culex tarsalis,0.0
1662,California,6,19,2021,7,Culex quinquefasciatus,0.013157894736842105
1663,California,6,19,2021,7,Culex tarsalis,0.0
1664,California,6,19,2021,7,Culex quinquefasciatus,0.0025220680958385876
1665,California,6,19,2021,7,Culex stigmatosoma,0.0017064846416382253
1666,California,6,19,2021,7,Culex tarsalis,0.008748481166464156
1667,California,6,19,2021,7,Culex quinquefasciatus,0.008733624454148471
1668,California,6,19,2021,7,Culex stigmatosoma,0.007308160779537149
1669,California,6,19,2021,7,Culex tarsalis,0.0
1670,California,6,19,2021,8,Culex tarsalis,0.0
1671,California,6,19,2021,8,Culex quinquefasciatus,0.0
1672,California,6,19,2021,8,Culex tarsalis,0.0051718892607240646
1673,California,6,19,2021,8,Culex quinquefasciatus,0.01824817518248175
1674,California,6,19,2021,9,Culex quinquefasciatus,0.012345679012345678
1675,California,6,19,2021,9,Culex quinquefasciatus,0.0
1676,California,6,19,2021,9,Culex tarsalis,0.002244668911335578
1677,California,6,19,2021,9,Culex quinquefasciatus,0.007535795026375283
1678,California,6,19,2021,10,Culex quinquefasciatus,0.002136752136752137
1679,California,6,19,2021,10,Culex tarsalis,0.0
1680,California,6,19,2021,10,Culex quinquefasciatus,0.0
1681,California,6,19,2022,5,Culex quinquefasciatus,0.0
1682,California,6,19,2022,5,Culex quinquefasciatus,0.0
1683,California,6,19,2022,5,Culex tarsalis,0.0
1684,California,6,19,2022,5,Culex quinquefasciatus,0.0006169031462060457
1685,California,6,19,2022,5,Culex stigmatosoma,0.0
1686,California,6,19,2022,6,Culex quinquefasciatus,0.0
1687,California,6,19,2022,6,Culex tarsalis,0.0
1688,California,6,19,2022,6,Culex quinquefasciatus,0.0013986013986013986
1689,California,6,19,2022,6,Culex tarsalis,0.00029282576866764275
1690,California,6,19,2022,6,Culex quinquefasciatus,0.0057251908396946565
1691,California,6,19,2022,6,Culex stigmatosoma,0.0
1692,California,6,19,2022,6,Culex tarsalis,0.0
1693,California,6,19,2022,7,Culex quinquefasciatus,0.0033444816053511705
1694,California,6,19,2022,7,Culex tarsalis,0.0033333333333333335
1695,California,6,19,2022,7,Culex quinquefasciatus,0.0
1696,California,6,19,2022,7,Culex tarsalis,0.001544799176107106
1697,California,6,19,2022,7,Culex quinquefasciatus,0.013369900582790539
1698,California,6,19,2022,8,Culex quinquefasciatus,0.015463917525773196
1699,California,6,19,2022,8,Culex tarsalis,0.009727626459143969
1700,California,6,19,2022,8,Culex quinquefasciatus,0.0
1701,California,6,19,2022,8,Culex tarsalis,0.0045859872611464965
1702,California,6,19,2022,8,Culex quinquefasciatus,0.013714285714285714
1703,California,6,19,2022,9,Culex quinquefasciatus,0.001692047377326565
1704,California,6,19,2022,9,Culex tarsalis,0.00303951367781155
1705,California,6,19,2022,9,Culex quinquefasciatus,0.0
1706,California,6,19,2022,9,Culex tarsalis,0.003392385978137957
1707,California,6,19,2022,9,Culex quinquefasciatus,0.0019023462270133164
1708,California,6,19,2022,10,Culex quinquefasciatus,0.0
1709,California,6,19,2022,10,Culex quinquefasciatus,0.005681818181818182
1710,California,6,19,2022,10,Culex tarsalis,0.0
1711,California,6,19,2022,10,Culex quinquefasciatus,0.0009789525208027412
1712,California,6,19,2022,10,Culex tarsalis,0.0
1713,California,6,19,2022,11,Culex tarsalis,0.0
1714,California,6,19,2023,4,Culex tarsalis,0.0
1715,California,6,19,2023,5,Culex quinquefasciatus,0.0
1716,California,6,19,2023,5,Culex tarsalis,0.0
1717,California,6,19,2023,5,Culex quinquefasciatus,0.0
1718,California,6,19,2023,5,Culex tarsalis,0.0
1719,California,6,19,2023,5,Culex quinquefasciatus,0.0
1720,California,6,19,2023,5,Culex stigmatosoma,0.0
1721,California,6,19,2023,5,Culex tarsalis,0.0
1722,California,6,19,2023,6,Culex quinquefasciatus,0.0
1723,California,6,19,2023,6,Culex tarsalis,0.0
1724,California,6,19,2023,6,Culex quinquefasciatus,0.0
1725,California,6,19,2023,6,Culex tarsalis,0.00015003750937734434
1726,California,6,19,2023,6,Culex quinquefasciatus,0.0
1727,California,6,19,2023,6,Culex stigmatosoma,0.0
1728,California,6,19,2023,6,Culex tarsalis,0.0
1729,California,6,19,2023,7,Culex quinquefasciatus,0.0
1730,California,6,19,2023,7,Culex tarsalis,0.005
1731,California,6,19,2023,7,Culex quinquefasciatus,0.0027624309392265192
1732,California,6,19,2023,7,Culex stigmatosoma,0.0
1733,California,6,19,2023,7,Culex tarsalis,0.003028185418122525
1734,California,6,19,2023,7,Culex quinquefasciatus,0.00725689404934688
1735,California,6,19,2023,7,Culex stigmatosoma,0.014634146341463415
1736,California,6,19,2023,7,Culex tarsalis,0.027777777777777776
1737,California,6,19,2023,8,Culex quinquefasciatus,0.0033112582781456954
1738,California,6,19,2023,8,Culex tarsalis,0.008281573498964804
1739,California,6,19,2023,8,Culex quinquefasciatus,0.004140786749482402
1740,California,6,19,2023,8,Culex stigmatosoma,0.006666666666666667
1741,California,6,19,2023,8,Culex tarsalis,0.008655510675129832
1742,California,6,19,2023,8,Culex quinquefasciatus,0.015228426395939087
1743,California,6,19,2023,8,Culex stigmatosoma,0.02
1744,California,6,19,2023,8,Culex tarsalis,0.0
1745,California,6,19,2023,9,Culex quinquefasciatus,0.0
1746,California,6,19,2023,9,Culex tarsalis,0.006097560975609756
1747,California,6,19,2023,9,Culex quinquefasciatus,0.0
1748,California,6,19,2023,9,Culex stigmatosoma,0.0
1749,California,6,19,2023,9,Culex tarsalis,0.005213764337851929
1750,California,6,19,2023,9,Culex quinquefasciatus,0.013227513227513227
1751,California,6,19,2023,9,Culex stigmatosoma,0.0
1752,California,6,21,2010,8,Culex tarsalis,0.0
1753,California,6,21,2011,8,Culex tarsalis,0.0
1754,California,6,21,2011,9,Culex tarsalis,0.0
1755,California,6,21,2012,8,Culex tarsalis,0.0
1756,California,6,21,2013,7,Culex tarsalis,0.013333333333333334
1757,California,6,21,2014,7,Culex tarsalis,0.0
1758,California,6,21,2015,7,Culex tarsalis,0.005
1759,California,6,21,2015,9,Culex tarsalis,0.0
1760,California,6,21,2016,7,Culex tarsalis,0.005
1761,California,6,21,2016,9,Culex tarsalis,0.0
1762,California,6,21,2018,8,Culex tarsalis,0.005
1763,California,6,21,2022,7,Culex tarsalis,0.0
1764,California,6,21,2022,8,Culex tarsalis,0.005
1765,California,6,21,2022,9,Culex tarsalis,0.0
