DateTime,West Nile virus[en]
2011-09-29, 1138
2011-09-30, 953
2011-10-01, 731
2011-10-02, 693
2011-10-03, 905
2011-10-04, 1074
2011-10-05, 1132
2011-10-06, 1025
2011-10-07, 787
2011-10-08, 391
2011-10-09, 574
2011-10-10, 798
2011-10-11, 1019
2011-10-12, 952
2011-10-13, 895
2011-10-14, 779
2011-10-15, 542
2011-10-16, 540
2011-10-17, 877
2011-10-18, 887
2011-10-19, 902
2011-10-20, 786
2011-10-21, 657
2011-10-22, 480
2011-10-23, 592
2011-10-24, 950
2011-10-25, 1048
2011-10-26, 1134
2011-10-27, 931
2011-10-28, 815
2011-10-29, 556
2011-10-30, 548
2011-10-31, 844
2011-11-01, 763
2011-11-02, 875
2011-11-03, 970
2011-11-04, 884
2011-11-05, 462
2011-11-06, 547
2011-11-07, 825
2011-11-08, 836
2011-11-09, 903
2011-11-10, 739
2011-11-11, 662
2011-11-12, 420
2011-11-13, 544
2011-11-14, 846
2011-11-15, 932
2011-11-16, 903
2011-11-17, 864
2011-11-18, 644
2011-11-19, 436
2011-11-20, 478
2011-11-21, 821
2011-11-22, 691
2011-11-23, 613
2011-11-24, 450
2011-11-25, 400
2011-11-26, 367
2011-11-27, 516
2011-11-28, 813
2011-11-29, 854
2011-11-30, 783
2011-12-01, 741
2011-12-02, 640
2011-12-03, 467
2011-12-04, 532
2011-12-05, 854
2011-12-06, 849
2011-12-07, 858
2011-12-08, 846
2011-12-09, 616
2011-12-10, 393
2011-12-11, 479
2011-12-12, 822
2011-12-13, 775
2011-12-14, 783
2011-12-15, 715
2011-12-16, 537
2011-12-17, 360
2011-12-18, 349
2011-12-19, 579
2011-12-20, 466
2011-12-21, 474
2011-12-22, 372
2011-12-23, 31
2011-12-24, 0
2011-12-25, 0
2011-12-26, 152
2011-12-27, 302
2011-12-28, 411
2011-12-29, 393
2011-12-30, 335
2011-12-31, 301
2012-01-01, 257
2012-01-02, 428
2012-01-03, 539
2012-01-04, 612
2012-01-05, 587
2012-01-06, 553
2012-01-07, 407
2012-01-08, 435
2012-01-09, 585
2012-01-10, 694
2012-01-11, 679
2012-01-12, 736
2012-01-13, 586
2012-01-14, 391
2012-01-15, 438
2012-01-16, 537
2012-01-17, 645
2012-01-18, 604
2012-01-19, 708
2012-01-20, 591
2012-01-21, 431
2012-01-22, 496
2012-01-23, 689
2012-01-24, 724
2012-01-25, 1310
2012-01-26, 600
2012-01-27, 542
2012-01-28, 386
2012-01-29, 457
2012-01-30, 790
2012-01-31, 713
2012-02-01, 695
2012-02-02, 749
2012-02-03, 681
2012-02-04, 426
2012-02-05, 473
2012-02-06, 703
2012-02-07, 727
2012-02-08, 696
2012-02-09, 925
2012-02-10, 878
2012-02-11, 488
2012-02-12, 526
2012-02-13, 643
2012-02-14, 691
2012-02-15, 707
2012-02-16, 691
2012-02-17, 660
2012-02-18, 438
2012-02-19, 393
2012-02-20, 612
2012-02-21, 842
2012-02-22, 753
2012-02-23, 766
2012-02-24, 655
2012-02-25, 467
2012-02-26, 519
2012-02-27, 764
2012-02-28, 755
2012-02-29, 823
2012-03-01, 665
2012-03-02, 727
2012-03-03, 409
2012-03-04, 643
2012-03-05, 853
2012-03-06, 827
2012-03-07, 765
2012-03-08, 774
2012-03-09, 605
2012-03-10, 420
2012-03-11, 446
2012-03-12, 689
2012-03-13, 719
2012-03-14, 686
2012-03-15, 755
2012-03-16, 582
2012-03-17, 382
2012-03-18, 466
2012-03-19, 719
2012-03-20, 809
2012-03-21, 729
2012-03-22, 742
2012-03-23, 647
2012-03-24, 392
2012-03-25, 486
2012-03-26, 808
2012-03-27, 750
2012-03-28, 731
2012-03-29, 765
2012-03-30, 578
2012-03-31, 387
2012-04-01, 539
2012-04-02, 841
2012-04-03, 726
2012-04-04, 846
2012-04-05, 575
2012-04-06, 409
2012-04-07, 379
2012-04-08, 379
2012-04-09, 694
2012-04-10, 731
2012-04-11, 865
2012-04-12, 826
2012-04-13, 712
2012-04-14, 482
2012-04-15, 613
2012-04-16, 913
2012-04-17, 874
2012-04-18, 881
2012-04-19, 859
2012-04-20, 884
2012-04-21, 514
2012-04-22, 618
2012-04-23, 1029
2012-04-24, 1041
2012-04-25, 1170
2012-04-26, 1061
2012-04-27, 943
2012-04-28, 526
2012-04-29, 719
2012-04-30, 973
2012-05-01, 1000
2012-05-02, 1100
2012-05-03, 988
2012-05-04, 815
2012-05-05, 604
2012-05-06, 607
2012-05-07, 1056
2012-05-08, 1223
2012-05-09, 1012
2012-05-10, 961
2012-05-11, 883
2012-05-12, 579
2012-05-13, 604
2012-05-14, 1016
2012-05-15, 1035
2012-05-16, 1034
2012-05-17, 1027
2012-05-18, 860
2012-05-19, 595
2012-05-20, 700
2012-05-21, 1040
2012-05-22, 1050
2012-05-23, 1364
2012-05-24, 1244
2012-05-25, 1085
2012-05-26, 787
2012-05-27, 777
2012-05-28, 1013
2012-05-29, 1299
2012-05-30, 1377
2012-05-31, 1311
2012-06-01, 1175
2012-06-02, 868
2012-06-03, 832
2012-06-04, 1236
2012-06-05, 1238
2012-06-06, 1651
2012-06-07, 1316
2012-06-08, 1043
2012-06-09, 840
2012-06-10, 816
2012-06-11, 1236
2012-06-12, 1244
2012-06-13, 1530
2012-06-14, 1301
2012-06-15, 1251
2012-06-16, 988
2012-06-17, 980
2012-06-18, 1332
2012-06-19, 1398
2012-06-20, 1734
2012-06-21, 1784
2012-06-22, 1585
2012-06-23, 1065
2012-06-24, 1063
2012-06-25, 1455
2012-06-26, 1711
2012-06-27, 1868
2012-06-28, 1774
2012-06-29, 2191
2012-06-30, 1310
2012-07-01, 1404
2012-07-02, 1734
2012-07-03, 2654
2012-07-04, 2927
2012-07-05, 2259
2012-07-06, 2217
2012-07-07, 1922
2012-07-08, 1460
2012-07-09, 2020
2012-07-10, 2361
2012-07-11, 2513
2012-07-12, 2222
2012-07-13, 2334
2012-07-14, 1711
2012-07-15, 1580
2012-07-16, 2354
2012-07-17, 2766
2012-07-18, 2617
2012-07-19, 2729
2012-07-20, 2859
2012-07-21, 1939
2012-07-22, 1637
2012-07-23, 2304
2012-07-24, 2645
2012-07-25, 5767
2012-07-26, 5687
2012-07-27, 4523
2012-07-28, 4020
2012-07-29, 3143
2012-07-30, 4174
2012-07-31, 4847
2012-08-01, 4873
2012-08-02, 5995
2012-08-03, 5340
2012-08-04, 4441
2012-08-05, 3030
2012-08-06, 3458
2012-08-07, 4484
2012-08-08, 4394
2012-08-09, 4302
2012-08-10, 6550
2012-08-11, 6359
2012-08-12, 4974
2012-08-13, 5908
2012-08-14, 7024
2012-08-15, 15644
2012-08-16, 24956
2012-08-17, 23416
2012-08-18, 15850
2012-08-19, 13060
2012-08-20, 13369
2012-08-21, 11160
2012-08-22, 27978
2012-08-23, 30615
2012-08-24, 19052
2012-08-25, 11763
2012-08-26, 8595
2012-08-27, 10343
2012-08-28, 10286
2012-08-29, 13660
2012-08-30, 17160
2012-08-31, 11205
2012-09-01, 9722
2012-09-02, 7991
2012-09-03, 8257
2012-09-04, 10684
2012-09-05, 11156
2012-09-06, 15558
2012-09-07, 11376
2012-09-08, 8685
2012-09-09, 6565
2012-09-10, 9362
2012-09-11, 8102
2012-09-12, 8797
2012-09-13, 9286
2012-09-14, 6623
2012-09-15, 4237
2012-09-16, 4800
2012-09-17, 6783
2012-09-18, 6300
2012-09-19, 5262
2012-09-20, 5393
2012-09-21, 4983
2012-09-22, 3564
2012-09-23, 3180
2012-09-24, 4604
2012-09-25, 4694
2012-09-26, 4707
2012-09-27, 4511
2012-09-28, 3809
2012-09-29, 2740
2012-09-30, 2255
2012-10-01, 2917
2012-10-02, 3441
2012-10-03, 3708
2012-10-04, 3110
2012-10-05, 3449
2012-10-06, 2103
2012-10-07, 1828
2012-10-08, 2358
2012-10-09, 2306
2012-10-10, 1925
2012-10-11, 1948
2012-10-12, 1693
2012-10-13, 1579
2012-10-14, 1679
2012-10-15, 2173
2012-10-16, 1898
2012-10-17, 2053
2012-10-18, 2266
2012-10-19, 1826
2012-10-20, 1104
2012-10-21, 1252
2012-10-22, 1838
2012-10-23, 1716
2012-10-24, 1377
2012-10-25, 2313
2012-10-26, 1319
2012-10-27, 1064
2012-10-28, 1131
2012-10-29, 1529
2012-10-30, 1507
2012-10-31, 1358
2012-11-01, 1375
2012-11-02, 1299
2012-11-03, 822
2012-11-04, 998
2012-11-05, 1396
2012-11-06, 1399
2012-11-07, 1175
2012-11-08, 1120
2012-11-09, 1179
2012-11-10, 859
2012-11-11, 1257
2012-11-12, 1305
2012-11-13, 1321
2012-11-14, 1583
2012-11-15, 3384
2012-11-16, 1980
2012-11-17, 978
2012-11-18, 922
2012-11-19, 1270
2012-11-20, 1269
2012-11-21, 1172
2012-11-22, 853
2012-11-23, 761
2012-11-24, 906
2012-11-25, 1081
2012-11-26, 1273
2012-11-27, 1347
2012-11-28, 1335
2012-11-29, 1354
2012-11-30, 1186
2012-12-01, 827
2012-12-02, 997
2012-12-03, 1314
2012-12-04, 1251
2012-12-05, 1508
2012-12-06, 1513
2012-12-07, 1028
2012-12-08, 712
2012-12-09, 786
2012-12-10, 1110
2012-12-11, 1214
2012-12-12, 1026
2012-12-13, 1055
2012-12-14, 857
2012-12-15, 548
2012-12-16, 686
2012-12-17, 988
2012-12-18, 954
2012-12-19, 782
2012-12-20, 650
2012-12-21, 509
2012-12-22, 326
2012-12-23, 361
2012-12-24, 341
2012-12-25, 345
2012-12-26, 436
2012-12-27, 651
2012-12-28, 409
2012-12-29, 375
2012-12-30, 405
2012-12-31, 415
2013-01-01, 380
2013-01-02, 740
2013-01-03, 621
2013-01-04, 654
2013-01-05, 561
2013-01-06, 540
2013-01-07, 1322
2013-01-08, 1004
2013-01-09, 1078
2013-01-10, 1038
2013-01-11, 758
2013-01-12, 654
2013-01-13, 570
2013-01-14, 880
2013-01-15, 1013
2013-01-16, 811
2013-01-17, 875
2013-01-18, 760
2013-01-19, 435
2013-01-20, 576
2013-01-21, 695
2013-01-22, 876
2013-01-23, 877
2013-01-24, 812
2013-01-25, 746
2013-01-26, 508
2013-01-27, 584
2013-01-28, 951
2013-01-29, 938
2013-01-30, 829
2013-01-31, 896
2013-02-01, 814
2013-02-02, 528
2013-02-03, 558
2013-02-04, 905
2013-02-05, 979
2013-02-06, 1038
2013-02-07, 948
2013-02-08, 878
2013-02-09, 483
2013-02-10, 598
2013-02-11, 932
2013-02-12, 1075
2013-02-13, 1014
2013-02-14, 926
2013-02-15, 731
2013-02-16, 446
2013-02-17, 530
2013-02-18, 726
2013-02-19, 963
2013-02-20, 956
2013-02-21, 975
2013-02-22, 823
2013-02-23, 510
2013-02-24, 664
2013-02-25, 1019
2013-02-26, 1105
2013-02-27, 1171
2013-02-28, 983
2013-03-01, 881
2013-03-02, 569
2013-03-03, 849
2013-03-04, 1064
2013-03-05, 1038
2013-03-06, 1045
2013-03-07, 979
2013-03-08, 850
2013-03-09, 584
2013-03-10, 860
2013-03-11, 1116
2013-03-12, 1021
2013-03-13, 1015
2013-03-14, 980
2013-03-15, 862
2013-03-16, 609
2013-03-17, 603
2013-03-18, 961
2013-03-19, 993
2013-03-20, 980
2013-03-21, 912
2013-03-22, 1000
2013-03-23, 562
2013-03-24, 677
2013-03-25, 1109
2013-03-26, 1134
2013-03-27, 1151
2013-03-28, 1017
2013-03-29, 878
2013-03-30, 727
2013-03-31, 712
2013-04-01, 967
2013-04-02, 1258
2013-04-03, 1265
2013-04-04, 1224
2013-04-05, 1050
2013-04-06, 645
2013-04-07, 747
2013-04-08, 1113
2013-04-09, 1271
2013-04-10, 1352
2013-04-11, 1206
2013-04-12, 1182
2013-04-13, 758
2013-04-14, 1024
2013-04-15, 1345
2013-04-16, 1540
2013-04-17, 1401
2013-04-18, 1470
2013-04-19, 1161
2013-04-20, 603
2013-04-21, 945
2013-04-22, 1466
2013-04-23, 1484
2013-04-24, 1195
2013-04-25, 1428
2013-04-26, 1258
2013-04-27, 651
2013-04-28, 933
2013-04-29, 1407
2013-04-30, 1367
2013-05-01, 1298
2013-05-02, 1242
2013-05-03, 1181
2013-05-04, 821
2013-05-05, 1075
2013-05-06, 1367
2013-05-07, 1685
2013-05-08, 1511
2013-05-09, 1386
2013-05-10, 1120
2013-05-11, 819
2013-05-12, 786
2013-05-13, 1254
2013-05-14, 2050
2013-05-15, 1570
2013-05-16, 1622
2013-05-17, 1344
2013-05-18, 1096
2013-05-19, 1193
2013-05-20, 1635
2013-05-21, 1486
2013-05-22, 1321
2013-05-23, 1339
2013-05-24, 1114
2013-05-25, 884
2013-05-26, 909
2013-05-27, 1259
2013-05-28, 1672
2013-05-29, 1673
2013-05-30, 1401
2013-05-31, 1341
2013-06-01, 925
2013-06-02, 1211
2013-06-03, 1619
2013-06-04, 1620
2013-06-05, 1559
2013-06-06, 1679
2013-06-07, 1314
2013-06-08, 1023
2013-06-09, 1112
2013-06-10, 1878
2013-06-11, 1711
2013-06-12, 1472
2013-06-13, 1373
2013-06-14, 5192
2013-06-15, 1171
2013-06-16, 1392
2013-06-17, 2083
2013-06-18, 1954
2013-06-19, 1821
2013-06-20, 1758
2013-06-21, 1612
2013-06-22, 1274
2013-06-23, 1336
2013-06-24, 2216
2013-06-25, 2264
2013-06-26, 2372
2013-06-27, 1938
2013-06-28, 1935
2013-06-29, 1609
2013-06-30, 1664
2013-07-01, 2197
2013-07-02, 2067
2013-07-03, 2159
2013-07-04, 1730
2013-07-05, 1943
2013-07-06, 1667
2013-07-07, 1810
2013-07-08, 2367
2013-07-09, 2681
2013-07-10, 2800
2013-07-11, 2427
2013-07-12, 2233
2013-07-13, 1676
2013-07-14, 1490
2013-07-15, 2328
2013-07-16, 2631
2013-07-17, 2999
2013-07-18, 2649
2013-07-19, 2460
2013-07-20, 1856
2013-07-21, 1684
2013-07-22, 2814
2013-07-23, 2097
2013-07-24, 1969
2013-07-25, 3278
2013-07-26, 2835
2013-07-27, 2434
2013-07-28, 2205
2013-07-29, 2591
2013-07-30, 2674
2013-07-31, 3026
2013-08-01, 2748
2013-08-02, 3102
2013-08-03, 2434
2013-08-04, 1890
2013-08-05, 2796
2013-08-06, 2743
2013-08-07, 2864
2013-08-08, 2755
2013-08-09, 2561
2013-08-10, 1588
2013-08-11, 1633
2013-08-12, 2266
2013-08-13, 2445
2013-08-14, 2467
2013-08-15, 2622
2013-08-16, 2366
2013-08-17, 1793
2013-08-18, 1683
2013-08-19, 2407
2013-08-20, 2396
2013-08-21, 2485
2013-08-22, 2468
2013-08-23, 2722
2013-08-24, 1763
2013-08-25, 1582
2013-08-26, 2087
2013-08-27, 2328
2013-08-28, 2160
2013-08-29, 2597
2013-08-30, 2130
2013-08-31, 1597
2013-09-01, 1354
2013-09-02, 1334
2013-09-03, 1852
2013-09-04, 2068
2013-09-05, 1993
2013-09-06, 1670
2013-09-07, 1487
2013-09-08, 1319
2013-09-09, 1955
2013-09-10, 2173
2013-09-11, 2118
2013-09-12, 2187
2013-09-13, 2034
2013-09-14, 1408
2013-09-15, 1230
2013-09-16, 1639
2013-09-17, 1745
2013-09-18, 1561
2013-09-19, 1680
2013-09-20, 1392
2013-09-21, 1065
2013-09-22, 1269
2013-09-23, 1455
2013-09-24, 1280
2013-09-25, 1368
2013-09-26, 1400
2013-09-27, 1264
2013-09-28, 1930
2013-09-29, 1208
2013-09-30, 1339
2013-10-01, 1341
2013-10-02, 1387
2013-10-03, 1340
2013-10-04, 1170
2013-10-05, 825
2013-10-06, 834
2013-10-07, 1210
2013-10-08, 1487
2013-10-09, 1328
2013-10-10, 1248
2013-10-11, 990
2013-10-12, 874
2013-10-13, 826
2013-10-14, 1032
2013-10-15, 1048
2013-10-16, 1111
2013-10-17, 1045
2013-10-18, 964
2013-10-19, 653
2013-10-20, 737
2013-10-21, 1033
2013-10-22, 1082
2013-10-23, 1045
2013-10-24, 925
2013-10-25, 873
2013-10-26, 656
2013-10-27, 559
2013-10-28, 930
2013-10-29, 951
2013-10-30, 932
2013-10-31, 950
2013-11-01, 689
2013-11-02, 530
2013-11-03, 571
2013-11-04, 917
2013-11-05, 850
2013-11-06, 829
2013-11-07, 840
2013-11-08, 728
2013-11-09, 580
2013-11-10, 564
2013-11-11, 811
2013-11-12, 872
2013-11-13, 864
2013-11-14, 1016
2013-11-15, 722
2013-11-16, 669
2013-11-17, 662
2013-11-18, 994
2013-11-19, 945
2013-11-20, 869
2013-11-21, 910
2013-11-22, 756
2013-11-23, 446
2013-11-24, 495
2013-11-25, 868
2013-11-26, 745
2013-11-27, 585
2013-11-28, 482
2013-11-29, 457
2013-11-30, 437
2013-12-01, 532
2013-12-02, 801
2013-12-03, 863
2013-12-04, 974
2013-12-05, 925
2013-12-06, 753
2013-12-07, 598
2013-12-08, 508
2013-12-09, 839
2013-12-10, 938
2013-12-11, 827
2013-12-12, 636
2013-12-13, 579
2013-12-14, 389
2013-12-15, 425
2013-12-16, 627
2013-12-17, 642
2013-12-18, 705
2013-12-19, 712
2013-12-20, 411
2013-12-21, 307
2013-12-22, 228
2013-12-23, 358
2013-12-24, 344
2013-12-25, 205
2013-12-26, 267
2013-12-27, 337
2013-12-28, 285
2013-12-29, 303
2013-12-30, 314
2013-12-31, 386
2014-01-01, 723
2014-01-02, 500
2014-01-03, 466
2014-01-04, 372
2014-01-05, 83
2014-01-06, 256
2014-01-07, 646
2014-01-08, 801
2014-01-09, 811
2014-01-10, 760
2014-01-11, 475
2014-01-12, 501
2014-01-13, 710
2014-01-14, 768
2014-01-15, 743
2014-01-16, 704
2014-01-17, 647
2014-01-18, 343
2014-01-19, 431
2014-01-20, 516
2014-01-21, 654
2014-01-22, 751
2014-01-23, 733
2014-01-24, 571
2014-01-25, 421
2014-01-26, 407
2014-01-27, 678
2014-01-28, 848
2014-01-29, 653
2014-01-30, 677
2014-01-31, 596
2014-02-01, 400
2014-02-02, 431
2014-02-03, 542
2014-02-04, 715
2014-02-05, 682
2014-02-06, 753
2014-02-07, 711
2014-02-08, 380
2014-02-09, 472
2014-02-10, 820
2014-02-11, 891
2014-02-12, 944
2014-02-13, 785
2014-02-14, 764
2014-02-15, 381
2014-02-16, 458
2014-02-17, 740
2014-02-18, 799
2014-02-19, 746
2014-02-20, 756
2014-02-21, 682
2014-02-22, 401
2014-02-23, 477
2014-02-24, 850
2014-02-25, 880
2014-02-26, 864
2014-02-27, 927
2014-02-28, 707
2014-03-01, 497
2014-03-02, 531
2014-03-03, 837
2014-03-04, 898
2014-03-05, 906
2014-03-06, 872
2014-03-07, 757
2014-03-08, 453
2014-03-09, 443
2014-03-10, 692
2014-03-11, 757
2014-03-12, 825
2014-03-13, 729
2014-03-14, 619
2014-03-15, 452
2014-03-16, 513
2014-03-17, 772
2014-03-18, 780
2014-03-19, 831
2014-03-20, 842
2014-03-21, 644
2014-03-22, 385
2014-03-23, 560
2014-03-24, 810
2014-03-25, 886
2014-03-26, 913
2014-03-27, 878
2014-03-28, 785
2014-03-29, 467
2014-03-30, 642
2014-03-31, 971
2014-04-01, 970
2014-04-02, 996
2014-04-03, 938
2014-04-04, 1009
2014-04-05, 649
2014-04-06, 624
2014-04-07, 922
2014-04-08, 969
2014-04-09, 934
2014-04-10, 841
2014-04-11, 787
2014-04-12, 426
2014-04-13, 609
2014-04-14, 950
2014-04-15, 925
2014-04-16, 927
2014-04-17, 754
2014-04-18, 602
2014-04-19, 476
2014-04-20, 508
2014-04-21, 888
2014-04-22, 879
2014-04-23, 939
2014-04-24, 963
2014-04-25, 816
2014-04-26, 532
2014-04-27, 658
2014-04-28, 1098
2014-04-29, 1145
2014-04-30, 1077
2014-05-01, 975
2014-05-02, 917
2014-05-03, 552
2014-05-04, 601
2014-05-05, 1029
2014-05-06, 1097
2014-05-07, 1021
2014-05-08, 890
2014-05-09, 781
2014-05-10, 520
2014-05-11, 573
2014-05-12, 1035
2014-05-13, 1016
2014-05-14, 977
2014-05-15, 929
2014-05-16, 743
2014-05-17, 614
2014-05-18, 640
2014-05-19, 1024
2014-05-20, 1185
2014-05-21, 1482
2014-05-22, 1252
2014-05-23, 1055
2014-05-24, 706
2014-05-25, 655
2014-05-26, 877
2014-05-27, 1161
2014-05-28, 1093
2014-05-29, 1143
2014-05-30, 1004
2014-05-31, 705
2014-06-01, 841
2014-06-02, 1312
2014-06-03, 1306
2014-06-04, 1269
2014-06-05, 1269
2014-06-06, 1147
2014-06-07, 844
2014-06-08, 892
2014-06-09, 1297
2014-06-10, 1448
2014-06-11, 1237
2014-06-12, 1289
2014-06-13, 1037
2014-06-14, 816
2014-06-15, 816
2014-06-16, 1139
2014-06-17, 1369
2014-06-18, 1354
2014-06-19, 1365
2014-06-20, 1106
2014-06-21, 826
2014-06-22, 864
2014-06-23, 1243
2014-06-24, 1297
2014-06-25, 1189
2014-06-26, 1250
2014-06-27, 1153
2014-06-28, 954
2014-06-29, 845
2014-06-30, 1226
2014-07-01, 1280
2014-07-02, 1445
2014-07-03, 1353
2014-07-04, 1294
2014-07-05, 929
2014-07-06, 1031
2014-07-07, 1415
2014-07-08, 1577
2014-07-09, 1775
2014-07-10, 1727
2014-07-11, 1483
2014-07-12, 1015
2014-07-13, 960
2014-07-14, 1420
2014-07-15, 1843
2014-07-16, 1696
2014-07-17, 1465
2014-07-18, 1435
2014-07-19, 1126
2014-07-20, 1112
2014-07-21, 1723
2014-07-22, 1593
2014-07-23, 1603
2014-07-24, 1465
2014-07-25, 1353
2014-07-26, 981
2014-07-27, 1096
2014-07-28, 1683
2014-07-29, 2020
2014-07-30, 1968
2014-07-31, 1860
2014-08-01, 1918
2014-08-02, 1524
2014-08-03, 1252
2014-08-04, 1848
2014-08-05, 1942
2014-08-06, 1920
2014-08-07, 2615
2014-08-08, 3132
2014-08-09, 1815
2014-08-10, 1446
2014-08-11, 1999
2014-08-12, 2397
2014-08-13, 2003
2014-08-14, 1797
2014-08-15, 1694
2014-08-16, 1381
2014-08-17, 1134
2014-08-18, 1552
2014-08-19, 1845
2014-08-20, 1749
2014-08-21, 1760
2014-08-22, 1741
2014-08-23, 1379
2014-08-24, 1415
2014-08-25, 1811
2014-08-26, 1698
2014-08-27, 1309
2014-08-28, 1333
2014-08-29, 1462
2014-08-30, 1217
2014-08-31, 1068
2014-09-01, 1130
2014-09-02, 1416
2014-09-03, 1614
2014-09-04, 2406
2014-09-05, 2548
2014-09-06, 1382
2014-09-07, 1278
2014-09-08, 2072
2014-09-09, 2261
2014-09-10, 2916
2014-09-11, 2372
2014-09-12, 1693
2014-09-13, 985
2014-09-14, 887
2014-09-15, 1433
2014-09-16, 1568
2014-09-17, 1704
2014-09-18, 2001
2014-09-19, 1566
2014-09-20, 1045
2014-09-21, 944
2014-09-22, 1480
2014-09-23, 1531
2014-09-24, 1233
2014-09-25, 1313
2014-09-26, 1194
2014-09-27, 802
2014-09-28, 836
2014-09-29, 1240
2014-09-30, 1264
2014-10-01, 1537
2014-10-02, 1432
2014-10-03, 1352
2014-10-04, 834
2014-10-05, 847
2014-10-06, 1407
2014-10-07, 1417
2014-10-08, 1461
2014-10-09, 1547
2014-10-10, 1229
2014-10-11, 731
2014-10-12, 786
2014-10-13, 1184
2014-10-14, 1457
2014-10-15, 1486
2014-10-16, 1262
2014-10-17, 1278
2014-10-18, 702
2014-10-19, 795
2014-10-20, 1241
2014-10-21, 1244
2014-10-22, 998
2014-10-23, 924
2014-10-24, 1093
2014-10-25, 623
2014-10-26, 866
2014-10-27, 1014
2014-10-28, 977
2014-10-29, 1004
2014-10-30, 1050
2014-10-31, 974
2014-11-01, 600
2014-11-02, 535
2014-11-03, 866
2014-11-04, 850
2014-11-05, 859
2014-11-06, 798
2014-11-07, 754
2014-11-08, 404
2014-11-09, 469
2014-11-10, 742
2014-11-11, 763
2014-11-12, 827
2014-11-13, 734
2014-11-14, 647
2014-11-15, 430
2014-11-16, 487
2014-11-17, 817
2014-11-18, 844
2014-11-19, 743
2014-11-20, 695
2014-11-21, 604
2014-11-22, 366
2014-11-23, 430
2014-11-24, 795
2014-11-25, 639
2014-11-26, 500
2014-11-27, 469
2014-11-28, 364
2014-11-29, 400
2014-11-30, 483
2014-12-01, 762
2014-12-02, 761
2014-12-03, 745
2014-12-04, 831
2014-12-05, 619
2014-12-06, 347
2014-12-07, 368
2014-12-08, 762
2014-12-09, 736
2014-12-10, 710
2014-12-11, 702
2014-12-12, 584
2014-12-13, 361
2014-12-14, 380
2014-12-15, 790
2014-12-16, 566
2014-12-17, 571
2014-12-18, 459
2014-12-19, 405
2014-12-20, 212
2014-12-21, 191
2014-12-22, 274
2014-12-23, 280
2014-12-24, 206
2014-12-25, 142
2014-12-26, 208
2014-12-27, 187
2014-12-28, 185
2014-12-29, 257
2014-12-30, 224
2014-12-31, 221
2015-01-01, 205
2015-01-02, 297
2015-01-03, 267
2015-01-04, 274
2015-01-05, 437
2015-01-06, 529
2015-01-07, 509
2015-01-08, 474
2015-01-09, 420
2015-01-10, 279
2015-01-11, 341
2015-01-12, 544
2015-01-13, 492
2015-01-14, 521
2015-01-15, 539
2015-01-16, 436
2015-01-17, 315
2015-01-18, 310
2015-01-19, 490
2015-01-20, 564
2015-01-21, 711
2015-01-22, 561
2015-01-23, 485
2015-01-24, 380
2015-01-25, 393
2015-01-26, 563
2015-01-27, 533
2015-01-28, 563
2015-01-29, 658
2015-01-30, 466
2015-01-31, 304
2015-02-01, 422
2015-02-02, 481
2015-02-03, 533
2015-02-04, 608
2015-02-05, 561
2015-02-06, 550
2015-02-07, 354
2015-02-08, 316
2015-02-09, 620
2015-02-10, 556
2015-02-11, 529
2015-02-12, 620
2015-02-13, 453
2015-02-14, 257
2015-02-15, 305
2015-02-16, 580
2015-02-17, 556
2015-02-18, 617
2015-02-19, 641
2015-02-20, 507
2015-02-21, 301
2015-02-22, 346
2015-02-23, 594
2015-02-24, 647
2015-02-25, 658
2015-02-26, 600
2015-02-27, 497
2015-02-28, 304
2015-03-01, 360
2015-03-02, 614
2015-03-03, 563
2015-03-04, 571
2015-03-05, 563
2015-03-06, 512
2015-03-07, 316
2015-03-08, 370
2015-03-09, 526
2015-03-10, 556
2015-03-11, 626
2015-03-12, 515
2015-03-13, 511
2015-03-14, 379
2015-03-15, 407
2015-03-16, 615
2015-03-17, 598
2015-03-18, 560
2015-03-19, 574
2015-03-20, 453
2015-03-21, 334
2015-03-22, 370
2015-03-23, 1104
2015-03-24, 731
2015-03-25, 688
2015-03-26, 676
2015-03-27, 642
2015-03-28, 394
2015-03-29, 429
2015-03-30, 628
2015-03-31, 656
2015-04-01, 549
2015-04-02, 554
2015-04-03, 412
2015-04-04, 383
2015-04-05, 326
2015-04-06, 536
2015-04-07, 715
2015-04-08, 643
2015-04-09, 733
2015-04-10, 647
2015-04-11, 419
2015-04-12, 436
2015-04-13, 660
2015-04-14, 720
2015-04-15, 781
2015-04-16, 687
2015-04-17, 604
2015-04-18, 402
2015-04-19, 465
2015-04-20, 810
2015-04-21, 801
2015-04-22, 963
2015-04-23, 702
2015-04-24, 616
2015-04-25, 340
2015-04-26, 457
2015-04-27, 743
2015-04-28, 726
2015-04-29, 668
2015-04-30, 711
2015-05-01, 572
2015-05-02, 383
2015-05-03, 373
2015-05-04, 807
2015-05-05, 742
2015-05-06, 662
2015-05-07, 1421
2015-05-08, 656
2015-05-09, 358
2015-05-10, 476
2015-05-11, 743
2015-05-12, 795
2015-05-13, 764
2015-05-14, 560
2015-05-15, 590
2015-05-16, 280
2015-05-17, 363
2015-05-18, 570
2015-05-19, 595
2015-05-20, 612
2015-05-21, 686
2015-05-22, 973
2015-05-23, 397
2015-05-24, 438
2015-05-25, 527
2015-05-26, 687
2015-05-27, 739
2015-05-28, 663
2015-05-29, 643
2015-05-30, 507
2015-05-31, 479
2015-06-01, 866
